	sent_nr	word_pos	sent_pos	last_word	token	sent_has_unresolved	distance	subj_nr	rt_ff	rt_fp	rt_rb	rt_gp	spill_ff	spill_fp	spill_rb	spill_gp	inverse_distance	clean_token	reflexive	ana_category	multiple_drefs	word_length	num_prev_anas	resolved	target_skipped
7401	175	7	124	0	this	True	?	33	192	452	452	452	156	156	156	156	?	this	False	O	False	4	1	0	0
7402	175	7	84	0	this	True	?	34	172	172	172	172	288	288	288	520	?	this	False	O	False	4	1	0	0
7403	175	7	84	0	this	True	?	35	252	252	252	252	0	0	0	0	?	this	False	O	False	4	1	0	0
7405	175	7	136	0	this	True	?	37	128	128	128	128	0	0	0	0	?	this	False	O	False	4	1	0	0
7406	175	7	71	0	this	True	?	38	120	120	120	120	0	0	0	0	?	this	False	O	False	4	1	0	0
7408	175	7	24	0	this	True	?	40	176	176	312	524	0	0	0	0	?	this	False	O	False	4	1	0	0
7409	175	7	42	0	this	True	?	41	256	256	256	256	0	0	0	0	?	this	False	O	False	4	1	0	0
7410	175	7	142	0	this	True	?	42	140	140	140	140	0	0	0	0	?	this	False	O	False	4	1	0	0
7412	175	9	177	0	she	True	-8	1	136	136	136	136	260	260	260	260	-8	she	False	O	False	3	2	1	0
7413	175	9	135	0	she	True	-8	2	120	120	120	120	0	0	0	0	-8	she	False	O	False	3	2	1	0
7414	175	9	110	0	she	True	-8	3	232	232	232	232	108	108	108	108	-8	she	False	O	False	3	2	1	0
7418	175	9	191	0	she	True	-8	7	64	64	64	64	0	0	0	0	-8	she	False	O	False	3	2	1	0
7419	175	9	171	0	she	True	-8	8	92	92	92	92	264	264	264	264	-8	she	False	O	False	3	2	1	0
7420	175	9	162	0	she	True	-8	10	136	136	136	136	0	0	0	0	-8	she	False	O	False	3	2	1	0
7422	175	9	7	0	she	True	-8	12	228	228	228	228	152	152	152	152	-8	she	False	O	False	3	2	1	0
7424	175	9	162	0	she	True	-8	14	152	384	384	384	0	0	0	0	-8	she	False	O	False	3	2	1	0
7425	175	9	141	0	she	True	-8	15	244	244	244	492	0	0	0	0	-8	she	False	O	False	3	2	1	0
7426	175	9	53	0	she	True	-8	16	192	192	192	192	0	0	0	0	-8	she	False	O	False	3	2	1	0
7427	175	9	56	0	she	True	-8	17	160	160	160	160	0	0	0	0	-8	she	False	O	False	3	2	1	0
7428	175	9	128	0	she	True	-8	18	208	208	208	208	172	172	172	172	-8	she	False	O	False	3	2	1	0
7429	175	9	163	0	she	True	-8	19	88	88	88	88	184	184	184	184	-8	she	False	O	False	3	2	1	0
7431	175	9	54	0	she	True	-8	21	216	216	216	216	148	148	148	148	-8	she	False	O	False	3	2	1	0
7434	175	9	192	0	she	True	-8	24	192	192	192	192	136	136	136	136	-8	she	False	O	False	3	2	1	0
7437	175	9	71	0	she	True	-8	28	280	280	280	280	160	160	160	300	-8	she	False	O	False	3	2	1	0
7439	175	9	52	0	she	True	-8	30	264	264	368	2280	540	540	540	540	-8	she	False	O	False	3	2	1	0
7440	175	9	106	0	she	True	-8	31	148	148	148	148	0	0	0	0	-8	she	False	O	False	3	2	1	0
7444	175	9	84	0	she	True	-8	35	188	188	188	188	208	208	208	208	-8	she	False	O	False	3	2	1	0
7445	175	9	30	0	she	True	-8	36	196	196	196	196	0	0	0	0	-8	she	False	O	False	3	2	1	0
7446	175	9	136	0	she	True	-8	37	172	364	364	364	144	144	144	144	-8	she	False	O	False	3	2	1	0
7447	175	9	71	0	she	True	-8	38	212	212	212	212	240	240	240	240	-8	she	False	O	False	3	2	1	0
7449	175	9	24	0	she	True	-8	40	132	132	132	132	136	136	136	136	-8	she	False	O	False	3	2	1	0
7450	175	9	42	0	she	True	-8	41	204	204	204	204	148	148	148	148	-8	she	False	O	False	3	2	1	0
7451	175	9	142	0	she	True	-8	42	240	240	240	240	148	148	148	148	-8	she	False	O	False	3	2	1	0
7453	176	6	7	0	her	True	?	1	280	280	280	280	196	196	384	664	?	her	False	O	False	3	0	0	0
7454	176	6	151	0	her	True	?	2	140	288	288	468	0	0	0	0	?	her	False	O	False	3	0	0	0
7455	176	6	51	0	her	True	?	3	136	572	572	572	0	0	0	0	?	her	False	O	False	3	0	0	0
7456	176	6	15	0	her	True	?	4	192	192	192	192	152	152	152	152	?	her	False	O	False	3	0	0	0
7457	176	6	63	0	her	True	?	5	212	212	212	356	228	228	228	228	?	her	False	O	False	3	0	0	0
7460	176	6	87	0	her	True	?	8	256	256	256	256	140	140	140	140	?	her	False	O	False	3	0	0	0
7461	176	6	13	0	her	True	?	9	208	252	252	252	164	164	164	164	?	her	False	O	False	3	0	0	0
7462	176	6	85	0	her	True	?	10	140	140	140	140	0	0	0	0	?	her	False	O	False	3	0	0	0
7463	176	6	127	0	her	True	?	11	208	208	208	208	116	116	116	380	?	her	False	O	False	3	0	0	0
7464	176	6	173	0	her	True	?	12	264	264	264	264	244	244	244	1248	?	her	False	O	False	3	0	0	0
7465	176	6	203	0	her	True	?	13	260	260	260	260	0	0	0	0	?	her	False	O	False	3	0	0	0
7466	176	6	148	0	her	True	?	14	296	296	296	296	164	164	164	164	?	her	False	O	False	3	0	0	0
7468	176	6	92	0	her	True	?	16	180	416	416	520	168	328	328	448	?	her	False	O	False	3	0	0	0
7469	176	6	156	0	her	True	?	17	160	320	320	320	244	244	244	244	?	her	False	O	False	3	0	0	0
7470	176	6	199	0	her	True	?	18	136	136	136	136	0	0	0	0	?	her	False	O	False	3	0	0	0
7471	176	6	84	0	her	True	?	19	232	232	232	232	140	140	140	140	?	her	False	O	False	3	0	0	0
7472	176	6	126	0	her	True	?	20	140	140	140	140	280	280	280	280	?	her	False	O	False	3	0	0	0
7473	176	6	22	0	her	True	?	21	228	324	324	324	140	140	140	140	?	her	False	O	False	3	0	0	0
7474	176	6	7	0	her	True	?	22	200	200	200	200	176	432	432	432	?	her	False	O	False	3	0	0	0
7475	176	6	35	0	her	True	?	23	248	396	396	396	264	264	264	264	?	her	False	O	False	3	0	0	0
7476	176	6	11	0	her	True	?	24	404	404	404	404	112	112	304	456	?	her	False	O	False	3	0	0	0
7477	176	6	137	0	her	True	?	25	180	180	180	180	208	208	208	208	?	her	False	O	False	3	0	0	0
7478	176	6	46	0	her	True	?	27	280	444	444	444	180	336	336	336	?	her	False	O	False	3	0	0	0
7479	176	6	74	0	her	True	?	28	144	144	144	144	280	280	280	280	?	her	False	O	False	3	0	0	0
7480	176	6	68	0	her	True	?	29	192	192	192	192	192	192	192	192	?	her	False	O	False	3	0	0	0
7483	176	6	108	0	her	True	?	32	264	372	372	372	328	328	328	328	?	her	False	O	False	3	0	0	0
7484	176	6	141	0	her	True	?	33	224	224	224	224	164	400	400	400	?	her	False	O	False	3	0	0	0
7485	176	6	45	0	her	True	?	34	324	496	496	496	212	340	340	340	?	her	False	O	False	3	0	0	0
7486	176	6	96	0	her	True	?	35	160	160	160	160	232	232	232	232	?	her	False	O	False	3	0	0	0
7488	176	6	182	0	her	True	?	37	192	192	192	192	192	192	368	488	?	her	False	O	False	3	0	0	0
7490	176	6	200	0	her	True	?	39	48	156	156	156	180	180	180	180	?	her	False	O	False	3	0	0	0
7491	176	6	31	0	her	True	?	40	140	276	276	276	180	180	304	1232	?	her	False	O	False	3	0	0	0
7492	176	6	102	0	her	True	?	41	176	176	176	176	156	320	320	320	?	her	False	O	False	3	0	0	0
7493	176	6	153	0	her	True	?	42	224	224	224	224	180	180	180	324	?	her	False	O	False	3	0	0	0
7494	176	6	75	0	her	True	?	43	260	260	260	260	0	0	0	0	?	her	False	O	False	3	0	0	0
7495	176	9	7	0	she	True	-3	1	288	288	288	288	348	348	348	348	-3	she	False	O	False	3	1	1	0
7496	176	9	151	0	she	True	-3	2	228	228	228	228	172	172	172	172	-3	she	False	O	False	3	1	1	0
7497	176	9	51	0	she	True	-3	3	148	356	356	356	156	156	156	156	-3	she	False	O	False	3	1	1	0
7498	176	9	15	0	she	True	-3	4	172	172	172	172	200	200	200	200	-3	she	False	O	False	3	1	1	0
7499	176	9	63	0	she	True	-3	5	216	216	216	216	208	208	208	208	-3	she	False	O	False	3	1	1	0
7502	176	9	87	0	she	True	-3	8	224	224	224	224	196	196	196	196	-3	she	False	O	False	3	1	1	0
7504	176	9	85	0	she	True	-3	10	128	128	128	128	132	132	132	132	-3	she	False	O	False	3	1	1	0
7506	176	9	173	0	she	True	-3	12	172	172	172	172	0	0	0	0	-3	she	False	O	False	3	1	1	0
7507	176	9	203	0	she	True	-3	13	164	164	164	164	168	168	168	168	-3	she	False	O	False	3	1	1	0
7508	176	9	148	0	she	True	-3	14	236	236	236	236	0	0	0	0	-3	she	False	O	False	3	1	1	0
7510	176	9	92	0	she	True	-3	16	212	360	360	360	300	300	300	300	-3	she	False	O	False	3	1	1	0
7511	176	9	156	0	she	True	-3	17	176	176	176	176	0	0	0	0	-3	she	False	O	False	3	1	1	0
7513	176	9	84	0	she	True	-3	19	176	176	176	176	156	156	156	156	-3	she	False	O	False	3	1	1	0
7515	176	9	22	0	she	True	-3	21	152	152	152	268	208	352	560	1684	-3	she	False	O	False	3	1	1	0
7516	176	9	7	0	she	True	-3	22	196	196	196	196	340	608	608	608	-3	she	False	O	False	3	1	1	0
7517	176	9	35	0	she	True	-3	23	176	1276	1276	1276	192	192	192	192	-3	she	False	O	False	3	1	1	0
7519	176	9	137	0	she	True	-3	25	172	172	172	172	224	224	224	224	-3	she	False	O	False	3	1	1	0
7521	176	9	74	0	she	True	-3	28	268	408	408	408	152	152	152	152	-3	she	False	O	False	3	1	1	0
7524	176	9	115	0	she	True	-3	31	184	184	184	184	176	176	176	176	-3	she	False	O	False	3	1	1	0
7525	176	9	108	0	she	True	-3	32	172	172	172	172	116	508	508	508	-3	she	False	O	False	3	1	1	0
7526	176	9	141	0	she	True	-3	33	80	80	284	2208	116	116	116	116	-3	she	False	O	False	3	1	1	0
7528	176	9	96	0	she	True	-3	35	168	168	168	168	128	128	128	128	-3	she	False	O	False	3	1	1	0
7530	176	9	182	0	she	True	-3	37	172	172	172	172	148	324	324	324	-3	she	False	O	False	3	1	1	0
7533	176	9	31	0	she	True	-3	40	140	272	272	272	184	184	184	184	-3	she	False	O	False	3	1	1	0
7534	176	9	102	0	she	True	-3	41	304	304	304	304	0	0	0	0	-3	she	False	O	False	3	1	1	0
7535	176	9	153	0	she	True	-3	42	180	180	180	180	0	0	0	0	-3	she	False	O	False	3	1	1	0
7536	176	9	75	0	she	True	-3	43	88	88	88	88	156	156	156	156	-3	she	False	O	False	3	1	1	0
7539	176	11	51	0	it	True	-8	3	212	212	212	212	204	204	628	1100	-8	it	False	O	False	2	2	1	0
7542	176	11	28	0	it	True	-8	6	200	200	200	200	216	216	216	1324	-8	it	False	O	False	2	2	1	0
7544	176	11	87	0	it	True	-8	8	184	184	184	184	476	476	476	476	-8	it	False	O	False	2	2	1	0
7548	176	11	173	0	it	True	-8	12	148	148	148	148	192	192	476	1700	-8	it	False	O	False	2	2	1	0
7550	176	11	148	0	it	True	-8	14	324	324	608	844	124	124	392	1244	-8	it	False	O	False	2	2	1	0
7552	176	11	92	0	it	True	-8	16	140	140	140	140	276	276	276	1212	-8	it	False	O	False	2	2	1	0
7553	176	11	156	0	it	True	-8	17	188	188	188	188	148	148	368	2340	-8	it	False	O	False	2	2	1	0
7563	176	11	74	0	it	True	-8	28	172	172	172	172	232	232	1384	1868	-8	it	False	O	False	2	2	1	0
7567	176	11	108	0	it	True	-8	32	236	236	236	236	184	384	712	1028	-8	it	False	O	False	2	2	1	0
7569	176	11	45	0	it	True	-8	34	320	320	1120	1556	180	180	180	484	-8	it	False	O	False	2	2	1	0
7570	176	11	96	0	it	True	-8	35	168	168	168	168	192	192	192	192	-8	it	False	O	False	2	2	1	0
7572	176	11	182	0	it	True	-8	37	148	148	148	148	256	256	256	2232	-8	it	False	O	False	2	2	1	0
7576	176	11	102	0	it	True	-8	41	132	132	132	132	172	172	372	2176	-8	it	False	O	False	2	2	1	0
7577	176	11	153	0	it	True	-8	42	160	160	160	160	200	200	644	1508	-8	it	False	O	False	2	2	1	0
7620	179	9	51	0	this	True	-7	1	232	232	232	232	152	152	428	524	-7	this	False	O	False	4	1	1	0
7621	179	9	68	0	this	True	-7	2	224	292	292	292	112	112	112	112	-7	this	False	O	False	4	1	1	0
7622	179	9	126	0	this	True	-7	3	236	236	236	236	156	156	156	156	-7	this	False	O	False	4	1	1	0
7623	179	9	184	0	this	True	-7	4	224	224	224	224	500	748	748	748	-7	this	False	O	False	4	1	1	0
7624	179	9	175	0	this	True	-7	5	216	216	216	216	348	620	620	620	-7	this	False	O	False	4	1	1	0
7627	179	9	158	0	this	True	-7	8	148	372	372	372	92	92	428	716	-7	this	False	O	False	4	1	1	0
7628	179	9	66	0	this	True	-7	10	172	172	172	172	152	316	316	316	-7	this	False	O	False	4	1	1	0
7629	179	9	168	0	this	True	-7	11	164	164	164	164	232	232	232	232	-7	this	False	O	False	4	1	1	0
7634	179	9	76	0	this	True	-7	16	164	164	164	164	148	296	296	296	-7	this	False	O	False	4	1	1	0
7637	179	9	186	0	this	True	-7	19	180	180	180	180	100	100	232	564	-7	this	False	O	False	4	1	1	0
7638	179	9	194	0	this	True	-7	20	172	172	172	172	212	212	212	432	-7	this	False	O	False	4	1	1	0
7639	179	9	169	0	this	True	-7	21	156	156	156	156	128	128	128	128	-7	this	False	O	False	4	1	1	0
7640	179	9	70	0	this	True	-7	22	268	268	268	268	252	252	252	432	-7	this	False	O	False	4	1	1	0
7641	179	9	134	0	this	True	-7	23	200	200	200	200	172	360	360	360	-7	this	False	O	False	4	1	1	0
7642	179	9	67	0	this	True	-7	24	160	160	432	764	220	220	220	220	-7	this	False	O	False	4	1	1	0
7643	179	9	33	0	this	True	-7	25	148	148	148	148	260	260	260	260	-7	this	False	O	False	4	1	1	0
7644	179	9	99	0	this	True	-7	27	148	148	148	148	292	424	424	424	-7	this	False	O	False	4	1	1	0
7646	179	9	106	0	this	True	-7	29	196	340	340	340	192	192	192	192	-7	this	False	O	False	4	1	1	0
7647	179	9	37	0	this	True	-7	30	252	252	252	252	192	984	984	984	-7	this	False	O	False	4	1	1	0
7648	179	9	43	0	this	True	-7	31	160	160	160	820	160	160	160	160	-7	this	False	O	False	4	1	1	0
7649	179	9	107	0	this	True	-7	32	124	124	124	124	148	384	384	580	-7	this	False	O	False	4	1	1	0
7652	179	9	186	0	this	True	-7	35	168	168	168	168	272	272	272	272	-7	this	False	O	False	4	1	1	0
7654	179	9	21	0	this	True	-7	37	100	100	100	100	132	416	416	416	-7	this	False	O	False	4	1	1	0
7657	179	9	121	0	this	True	-7	40	204	204	204	204	188	188	188	188	-7	this	False	O	False	4	1	1	0
7658	179	9	1	0	this	True	-7	41	140	140	436	996	264	264	264	264	-7	this	False	O	False	4	1	1	0
7659	179	9	70	0	this	True	-7	42	308	308	308	308	152	152	152	152	-7	this	False	O	False	4	1	1	0
7660	179	9	29	0	this	True	-7	43	88	88	88	88	192	192	192	192	-7	this	False	O	False	4	1	1	0
7702	183	3	43	0	her	False	-2	1	132	300	300	300	148	148	148	148	-2	her	False	O	False	3	0	1	0
7703	183	3	125	0	her	False	-2	2	108	108	108	108	0	0	0	0	-2	her	False	O	False	3	0	1	0
7704	183	3	194	0	her	False	-2	3	136	136	136	136	156	300	300	300	-2	her	False	O	False	3	0	1	0
7705	183	3	89	0	her	False	-2	4	160	160	160	160	188	188	188	188	-2	her	False	O	False	3	0	1	0
7709	183	3	83	0	her	False	-2	8	164	164	336	536	140	140	140	140	-2	her	False	O	False	3	0	1	0
7711	183	3	56	0	her	False	-2	11	156	156	156	156	156	156	156	156	-2	her	False	O	False	3	0	1	0
7713	183	3	62	0	her	False	-2	13	152	152	152	152	0	0	0	0	-2	her	False	O	False	3	0	1	0
7714	183	3	57	0	her	False	-2	14	132	132	132	132	280	280	280	280	-2	her	False	O	False	3	0	1	0
7716	183	3	138	0	her	False	-2	16	200	352	352	352	172	172	172	172	-2	her	False	O	False	3	0	1	0
7717	183	3	95	0	her	False	-2	17	208	208	208	208	0	0	0	0	-2	her	False	O	False	3	0	1	0
7718	183	3	47	0	her	False	-2	18	200	200	200	200	136	136	136	136	-2	her	False	O	False	3	0	1	0
7719	183	3	87	0	her	False	-2	19	196	196	196	196	104	104	104	104	-2	her	False	O	False	3	0	1	0
7721	183	3	108	0	her	False	-2	21	72	72	212	408	0	0	0	0	-2	her	False	O	False	3	0	1	0
7722	183	3	172	0	her	False	-2	22	568	568	568	568	148	148	148	148	-2	her	False	O	False	3	0	1	0
7723	183	3	71	0	her	False	-2	23	160	160	160	160	340	340	340	340	-2	her	False	O	False	3	0	1	0
7724	183	3	154	0	her	False	-2	24	236	236	236	236	152	152	152	152	-2	her	False	O	False	3	0	1	0
7725	183	3	152	0	her	False	-2	25	152	152	152	152	252	252	252	252	-2	her	False	O	False	3	0	1	0
7726	183	3	63	0	her	False	-2	27	248	248	248	248	0	0	0	0	-2	her	False	O	False	3	0	1	0
7727	183	3	109	0	her	False	-2	28	364	364	364	364	292	292	292	524	-2	her	False	O	False	3	0	1	0
7728	183	3	168	0	her	False	-2	29	144	144	144	280	0	0	0	0	-2	her	False	O	False	3	0	1	0
7729	183	3	202	0	her	False	-2	30	312	312	312	312	156	156	340	588	-2	her	False	O	False	3	0	1	0
7730	183	3	159	0	her	False	-2	31	184	184	184	184	0	0	0	0	-2	her	False	O	False	3	0	1	0
7731	183	3	204	0	her	False	-2	32	180	180	180	180	180	180	180	180	-2	her	False	O	False	3	0	1	0
7732	183	3	78	0	her	False	-2	33	168	168	168	168	0	0	0	0	-2	her	False	O	False	3	0	1	0
7733	183	3	173	0	her	False	-2	34	176	176	176	176	208	208	208	208	-2	her	False	O	False	3	0	1	0
7736	183	3	42	0	her	False	-2	37	132	132	132	132	148	148	148	148	-2	her	False	O	False	3	0	1	0
7737	183	3	111	0	her	False	-2	38	176	176	176	176	244	244	244	244	-2	her	False	O	False	3	0	1	0
7739	183	3	61	0	her	False	-2	40	152	152	152	152	136	136	344	532	-2	her	False	O	False	3	0	1	0
7741	183	3	85	0	her	False	-2	42	236	236	236	236	268	268	268	268	-2	her	False	O	False	3	0	1	0
7742	183	3	179	0	her	False	-2	43	144	144	144	144	168	168	168	168	-2	her	False	O	False	3	0	1	0
7743	185	12	36	0	his	False	-11	1	148	420	752	2752	284	616	616	616	-11	his	False	P	False	3	0	1	0
7744	185	12	4	0	his	False	-11	2	168	168	168	272	0	0	0	0	-11	his	False	P	False	3	0	1	0
7746	185	12	10	0	his	False	-11	4	204	204	204	372	228	228	228	564	-11	his	False	P	False	3	0	1	0
7747	185	12	202	0	his	False	-11	5	256	256	520	892	0	0	0	0	-11	his	False	P	False	3	0	1	0
7748	185	12	158	0	his	False	-11	6	708	708	708	708	0	0	0	0	-11	his	False	P	False	3	0	1	0
7749	185	12	66	0	his	False	-11	7	220	220	220	740	276	276	276	1080	-11	his	False	P	False	3	0	1	0
7750	185	12	147	0	his	False	-11	8	236	476	476	664	0	0	0	0	-11	his	False	P	False	3	0	1	0
7751	185	12	200	0	his	False	-11	10	220	220	220	220	212	212	476	1860	-11	his	False	P	False	3	0	1	0
7752	185	12	34	0	his	False	-11	11	256	256	256	256	196	196	196	196	-11	his	False	P	False	3	0	1	0
7754	185	12	188	0	his	False	-11	13	184	184	184	184	456	456	456	776	-11	his	False	P	False	3	0	1	0
7755	185	12	92	0	his	False	-11	14	232	232	232	232	244	244	244	244	-11	his	False	P	False	3	0	1	0
7756	185	12	86	0	his	False	-11	15	760	760	760	760	0	0	0	0	-11	his	False	P	False	3	0	1	0
7757	185	12	184	0	his	False	-11	16	168	400	400	824	0	0	0	0	-11	his	False	P	False	3	0	1	0
7759	185	12	52	0	his	False	-11	18	224	224	224	224	168	168	168	524	-11	his	False	P	False	3	0	1	0
7760	185	12	198	0	his	False	-11	19	208	208	208	208	152	228	228	1264	-11	his	False	P	False	3	0	1	0
7764	185	12	181	0	his	False	-11	23	144	144	144	144	164	472	472	648	-11	his	False	P	False	3	0	1	0
7766	185	12	16	0	his	False	-11	25	168	168	168	168	244	244	244	356	-11	his	False	P	False	3	0	1	0
7767	185	12	160	0	his	False	-11	27	224	224	224	224	192	192	192	192	-11	his	False	P	False	3	0	1	0
7769	185	12	180	0	his	False	-11	29	216	216	216	216	208	208	208	344	-11	his	False	P	False	3	0	1	0
7770	185	12	103	0	his	False	-11	30	496	496	496	496	584	584	584	584	-11	his	False	P	False	3	0	1	0
7771	185	12	13	0	his	False	-11	31	204	204	204	204	204	560	560	560	-11	his	False	P	False	3	0	1	0
7772	185	12	126	0	his	False	-11	32	208	208	208	208	136	136	136	136	-11	his	False	P	False	3	0	1	0
7773	185	12	1	0	his	False	-11	33	188	188	188	188	232	232	232	436	-11	his	False	P	False	3	0	1	0
7776	185	12	32	0	his	False	-11	36	180	180	180	596	0	0	0	0	-11	his	False	P	False	3	0	1	0
7777	185	12	137	0	his	False	-11	37	208	208	208	208	156	156	156	156	-11	his	False	P	False	3	0	1	0
7779	185	12	138	0	his	False	-11	39	172	172	172	172	148	148	148	880	-11	his	False	P	False	3	0	1	0
7781	185	12	181	0	his	False	-11	41	192	192	192	192	256	372	372	372	-11	his	False	P	False	3	0	1	0
7783	185	12	69	0	his	False	-11	43	268	552	552	912	0	0	0	0	-11	his	False	P	False	3	0	1	0
7784	186	4	76	0	we	True	?	1	168	260	260	260	0	0	0	0	?	we	False	O	False	2	0	0	0
7786	186	4	93	0	we	True	?	3	216	216	216	216	148	148	148	148	?	we	False	O	False	2	0	0	0
7788	186	4	189	0	we	True	?	5	288	288	288	288	0	0	0	0	?	we	False	O	False	2	0	0	0
7789	186	4	1	0	we	True	?	6	132	132	132	132	272	272	272	272	?	we	False	O	False	2	0	0	0
7790	186	4	43	0	we	True	?	7	76	76	76	168	208	208	316	528	?	we	False	O	False	2	0	0	0
7792	186	4	94	0	we	True	?	10	196	196	196	196	128	128	128	128	?	we	False	O	False	2	0	0	0
7793	186	4	15	0	we	True	?	11	148	148	148	148	160	160	160	160	?	we	False	O	False	2	0	0	0
7795	186	4	166	0	we	True	?	13	272	272	272	272	0	0	0	0	?	we	False	O	False	2	0	0	0
7800	186	4	29	0	we	True	?	18	200	200	200	200	0	0	0	0	?	we	False	O	False	2	0	0	0
7811	186	4	148	0	we	True	?	30	336	336	336	336	184	184	184	184	?	we	False	O	False	2	0	0	0
7822	186	4	134	0	we	True	?	41	124	124	124	124	144	144	144	144	?	we	False	O	False	2	0	0	0
7824	186	4	101	0	we	True	?	43	116	116	116	116	276	276	276	276	?	we	False	O	False	2	0	0	0
7825	186	6	76	0	this	True	?	1	192	192	192	192	204	204	204	384	?	this	False	O	False	4	1	0	0
7826	186	6	118	0	this	True	?	2	192	192	192	192	136	136	136	136	?	this	False	O	False	4	1	0	0
7827	186	6	93	0	this	True	?	3	236	344	344	344	168	168	168	168	?	this	False	O	False	4	1	0	0
7828	186	6	188	0	this	True	?	4	172	172	172	172	144	144	144	144	?	this	False	O	False	4	1	0	0
7829	186	6	189	0	this	True	?	5	192	192	192	192	260	260	260	260	?	this	False	O	False	4	1	0	0
7831	186	6	43	0	this	True	?	7	128	128	128	128	0	0	0	0	?	this	False	O	False	4	1	0	0
7832	186	6	182	0	this	True	?	8	228	228	228	228	164	164	164	164	?	this	False	O	False	4	1	0	0
7834	186	6	15	0	this	True	?	11	236	236	236	236	136	136	136	136	?	this	False	O	False	4	1	0	0
7835	186	6	47	0	this	True	?	12	240	240	240	240	132	132	132	132	?	this	False	O	False	4	1	0	0
7836	186	6	166	0	this	True	?	13	220	220	220	220	148	148	148	148	?	this	False	O	False	4	1	0	0
7839	186	6	91	0	this	True	?	16	148	304	304	304	268	268	268	268	?	this	False	O	False	4	1	0	0
7841	186	6	29	0	this	True	?	18	336	336	336	336	0	0	0	0	?	this	False	O	False	4	1	0	0
7842	186	6	125	0	this	True	?	19	20	20	244	956	192	192	192	192	?	this	False	O	False	4	1	0	0
7844	186	6	37	0	this	True	?	21	172	172	172	368	176	176	176	176	?	this	False	O	False	4	1	0	0
7845	186	6	48	0	this	True	?	22	240	240	240	240	212	212	212	212	?	this	False	O	False	4	1	0	0
7846	186	6	39	0	this	True	?	23	196	196	196	196	224	224	224	224	?	this	False	O	False	4	1	0	0
7847	186	6	165	0	this	True	?	24	172	312	312	312	0	0	0	0	?	this	False	O	False	4	1	0	0
7850	186	6	196	0	this	True	?	28	392	392	392	392	156	156	156	156	?	this	False	O	False	4	1	0	0
7852	186	6	148	0	this	True	?	30	288	288	288	288	208	476	476	476	?	this	False	O	False	4	1	0	0
7854	186	6	4	0	this	True	?	32	240	240	240	240	308	308	308	308	?	this	False	O	False	4	1	0	0
7855	186	6	195	0	this	True	?	33	260	284	284	284	116	116	116	116	?	this	False	O	False	4	1	0	0
7856	186	6	198	0	this	True	?	34	172	172	172	172	268	268	268	460	?	this	False	O	False	4	1	0	0
7857	186	6	8	0	this	True	?	35	204	204	204	204	0	0	0	0	?	this	False	O	False	4	1	0	0
7859	186	6	43	0	this	True	?	37	168	288	288	288	224	224	224	224	?	this	False	O	False	4	1	0	0
7861	186	6	98	0	this	True	?	39	16	16	140	508	100	100	100	100	?	this	False	O	False	4	1	0	0
7864	186	6	34	0	this	True	?	42	148	316	316	316	128	128	128	128	?	this	False	O	False	4	1	0	0
7865	186	6	101	0	this	True	?	43	252	252	252	252	0	0	0	0	?	this	False	O	False	4	1	0	0
7910	187	9	133	0	he	True	-8	4	32	132	132	132	56	288	288	288	-8	he	False	O	False	2	1	1	0
7913	187	9	205	0	he	True	-8	7	148	148	148	148	116	116	116	116	-8	he	False	O	False	2	1	1	0
7914	187	9	115	0	he	True	-8	8	176	176	176	176	152	152	152	152	-8	he	False	O	False	2	1	1	0
7918	187	9	182	0	he	True	-8	13	196	196	196	196	176	176	176	176	-8	he	False	O	False	2	1	1	0
7919	187	9	63	0	he	True	-8	14	176	176	176	176	208	208	208	208	-8	he	False	O	False	2	1	1	0
7921	187	9	112	0	he	True	-8	16	252	252	252	252	160	160	160	160	-8	he	False	O	False	2	1	1	0
7928	187	9	189	0	he	True	-8	23	216	216	216	216	72	312	312	312	-8	he	False	O	False	2	1	1	0
7936	187	9	49	0	he	True	-8	32	240	240	240	240	176	420	420	420	-8	he	False	O	False	2	1	1	0
7941	187	9	202	0	he	True	-8	37	148	148	148	148	140	140	140	140	-8	he	False	O	False	2	1	1	0
7945	187	9	94	0	he	True	-8	41	180	180	180	180	252	252	252	252	-8	he	False	O	False	2	1	1	0
7946	187	9	36	0	he	True	-8	42	152	152	152	152	0	0	0	0	-8	he	False	O	False	2	1	1	0
7956	187	12	190	0	it	True	-7	10	192	192	192	192	360	580	580	1232	-7	it	False	O	False	2	2	1	0
7961	187	12	90	0	it	True	-7	15	260	952	952	1492	0	0	0	0	-7	it	False	O	False	2	2	1	0
7962	187	12	112	0	it	True	-7	16	172	172	172	172	320	544	544	544	-7	it	False	O	False	2	2	1	0
7966	187	12	8	0	it	True	-7	20	152	152	152	152	252	252	380	1388	-7	it	False	O	False	2	2	1	0
7969	187	12	189	0	it	True	-7	23	344	344	344	344	408	408	408	876	-7	it	False	O	False	2	2	1	0
7971	187	12	132	0	it	True	-7	25	252	252	252	368	72	72	72	664	-7	it	False	O	False	2	2	1	0
7973	187	12	108	0	it	True	-7	28	184	184	184	184	0	0	0	0	-7	it	False	O	False	2	2	1	0
7984	187	12	73	0	it	True	-7	39	528	528	528	528	0	0	0	0	-7	it	False	O	False	2	2	1	0
7987	187	12	36	0	it	True	-7	42	264	264	264	956	0	0	0	0	-7	it	False	O	False	2	2	1	0
8030	188	6	84	0	he	True	-5	1	276	276	276	276	196	304	304	304	-5	he	False	O	False	2	1	1	0
