	sent_nr	sbn_verb_pos	nr_neg_roles	nr_pos_roles	closest_role	closest_distance	closest_word	closest_word_pos	furthest_role	furthest_word	furthest_word_pos	furthest_distance	word_pos	token	sent_idxs	sent_tokens	subj_nr	sent_pos	rt_ff	rt_fp	rt_rb	rt_gp	spill_ff	spill_fp	spill_rb	spill_gp	closest_inverse_distance	furthest_inverse_distance	word_length	target_skipped
5843	91	3	1	1	Theme	-3	He	1	Theme		-1	-3	4	walked	[3, 4, 5]	['walked', 'back', 'to']	29	78	292	292	292	292	208	208	208	208	-3	-3	6	0
5844	91	3	1	1	Theme	-3	He	1	Theme		-1	-3	4	walked	[3, 4, 5]	['walked', 'back', 'to']	30	147	208	208	208	208	340	340	340	340	-3	-3	6	0
5845	91	3	1	1	Theme	-3	He	1	Theme		-1	-3	4	walked	[3, 4, 5]	['walked', 'back', 'to']	31	174	152	152	152	152	0	0	0	0	-3	-3	6	0
5846	91	3	1	1	Theme	-3	He	1	Theme		-1	-3	4	walked	[3, 4, 5]	['walked', 'back', 'to']	32	165	248	248	248	248	244	244	244	244	-3	-3	6	0
5847	91	3	1	1	Theme	-3	He	1	Theme		-1	-3	4	walked	[3, 4, 5]	['walked', 'back', 'to']	33	63	244	244	244	244	176	176	176	176	-3	-3	6	0
5848	91	3	1	1	Theme	-3	He	1	Theme		-1	-3	4	walked	[3, 4, 5]	['walked', 'back', 'to']	34	179	228	228	228	228	0	0	0	0	-3	-3	6	0
5849	91	3	1	1	Theme	-3	He	1	Theme		-1	-3	4	walked	[3, 4, 5]	['walked', 'back', 'to']	35	203	180	180	180	180	0	0	0	0	-3	-3	6	0
5850	91	3	1	1	Theme	-3	He	1	Theme		-1	-3	4	walked	[3, 4, 5]	['walked', 'back', 'to']	36	191	248	248	248	248	0	0	0	0	-3	-3	6	0
5851	91	3	1	1	Theme	-3	He	1	Theme		-1	-3	4	walked	[3, 4, 5]	['walked', 'back', 'to']	37	10	216	356	356	356	0	0	0	0	-3	-3	6	0
5852	91	3	1	1	Theme	-3	He	1	Theme		-1	-3	4	walked	[3, 4, 5]	['walked', 'back', 'to']	38	98	244	244	244	324	232	408	408	408	-3	-3	6	0
5853	91	3	1	1	Theme	-3	He	1	Theme		-1	-3	4	walked	[3, 4, 5]	['walked', 'back', 'to']	39	75	184	184	184	184	0	0	0	0	-3	-3	6	0
5854	91	3	1	1	Theme	-3	He	1	Theme		-1	-3	4	walked	[3, 4, 5]	['walked', 'back', 'to']	40	41	204	204	204	204	184	184	184	184	-3	-3	6	0
5856	91	3	1	1	Theme	-3	He	1	Theme		-1	-3	4	walked	[3, 4, 5]	['walked', 'back', 'to']	42	133	108	108	108	108	0	0	0	0	-3	-3	6	0
5857	91	3	1	1	Theme	-3	He	1	Theme		-1	-3	4	walked	[3, 4, 5]	['walked', 'back', 'to']	43	91	136	136	136	136	180	180	180	180	-3	-3	6	0
5858	92	1	1	0	Agent	-1	He	1	Agent		-1	-1	2	smiled	[1, 2]	['smiled', 'when']	1	126	116	116	116	116	184	480	480	480	-1	-1	6	0
5859	92	1	1	0	Agent	-1	He	1	Agent		-1	-1	2	smiled	[1, 2]	['smiled', 'when']	2	38	152	152	152	152	156	156	156	156	-1	-1	6	0
5860	92	1	1	0	Agent	-1	He	1	Agent		-1	-1	2	smiled	[1, 2]	['smiled', 'when']	3	62	120	480	480	480	280	280	280	280	-1	-1	6	0
5861	92	1	1	0	Agent	-1	He	1	Agent		-1	-1	2	smiled	[1, 2]	['smiled', 'when']	4	21	284	436	436	436	0	0	0	0	-1	-1	6	0
5863	92	1	1	0	Agent	-1	He	1	Agent		-1	-1	2	smiled	[1, 2]	['smiled', 'when']	6	35	124	124	124	124	0	0	0	0	-1	-1	6	0
5864	92	1	1	0	Agent	-1	He	1	Agent		-1	-1	2	smiled	[1, 2]	['smiled', 'when']	7	78	120	120	120	120	104	104	104	104	-1	-1	6	0
5866	92	1	1	0	Agent	-1	He	1	Agent		-1	-1	2	smiled	[1, 2]	['smiled', 'when']	10	156	288	404	404	404	172	172	172	172	-1	-1	6	0
5867	92	1	1	0	Agent	-1	He	1	Agent		-1	-1	2	smiled	[1, 2]	['smiled', 'when']	11	193	132	132	132	132	140	140	140	140	-1	-1	6	0
5870	92	1	1	0	Agent	-1	He	1	Agent		-1	-1	2	smiled	[1, 2]	['smiled', 'when']	14	111	228	584	584	584	152	152	152	152	-1	-1	6	0
5871	92	1	1	0	Agent	-1	He	1	Agent		-1	-1	2	smiled	[1, 2]	['smiled', 'when']	15	11	232	232	232	232	144	144	144	144	-1	-1	6	0
5872	92	1	1	0	Agent	-1	He	1	Agent		-1	-1	2	smiled	[1, 2]	['smiled', 'when']	16	146	252	408	408	408	148	296	296	296	-1	-1	6	0
5873	92	1	1	0	Agent	-1	He	1	Agent		-1	-1	2	smiled	[1, 2]	['smiled', 'when']	17	41	236	436	436	436	136	136	136	136	-1	-1	6	0
5874	92	1	1	0	Agent	-1	He	1	Agent		-1	-1	2	smiled	[1, 2]	['smiled', 'when']	18	143	328	328	328	328	176	176	176	176	-1	-1	6	0
5875	92	1	1	0	Agent	-1	He	1	Agent		-1	-1	2	smiled	[1, 2]	['smiled', 'when']	19	58	140	352	352	352	136	136	136	136	-1	-1	6	0
5877	92	1	1	0	Agent	-1	He	1	Agent		-1	-1	2	smiled	[1, 2]	['smiled', 'when']	21	65	196	196	196	196	144	144	144	252	-1	-1	6	0
5878	92	1	1	0	Agent	-1	He	1	Agent		-1	-1	2	smiled	[1, 2]	['smiled', 'when']	22	127	292	444	444	444	188	188	188	188	-1	-1	6	0
5880	92	1	1	0	Agent	-1	He	1	Agent		-1	-1	2	smiled	[1, 2]	['smiled', 'when']	24	106	168	168	168	168	176	176	176	176	-1	-1	6	0
5881	92	1	1	0	Agent	-1	He	1	Agent		-1	-1	2	smiled	[1, 2]	['smiled', 'when']	25	202	240	456	456	456	104	104	104	104	-1	-1	6	0
5882	92	1	1	0	Agent	-1	He	1	Agent		-1	-1	2	smiled	[1, 2]	['smiled', 'when']	27	152	364	364	364	364	328	392	392	392	-1	-1	6	0
5883	92	1	1	0	Agent	-1	He	1	Agent		-1	-1	2	smiled	[1, 2]	['smiled', 'when']	28	104	236	520	520	520	272	272	272	272	-1	-1	6	0
5884	92	1	1	0	Agent	-1	He	1	Agent		-1	-1	2	smiled	[1, 2]	['smiled', 'when']	29	58	108	108	108	108	312	312	312	312	-1	-1	6	0
5885	92	1	1	0	Agent	-1	He	1	Agent		-1	-1	2	smiled	[1, 2]	['smiled', 'when']	30	9	260	260	472	892	252	252	252	252	-1	-1	6	0
5886	92	1	1	0	Agent	-1	He	1	Agent		-1	-1	2	smiled	[1, 2]	['smiled', 'when']	31	17	244	244	244	244	164	164	164	164	-1	-1	6	0
5887	92	1	1	0	Agent	-1	He	1	Agent		-1	-1	2	smiled	[1, 2]	['smiled', 'when']	32	201	144	576	576	576	232	232	232	232	-1	-1	6	0
5888	92	1	1	0	Agent	-1	He	1	Agent		-1	-1	2	smiled	[1, 2]	['smiled', 'when']	33	23	132	132	164	384	120	120	312	724	-1	-1	6	0
5889	92	1	1	0	Agent	-1	He	1	Agent		-1	-1	2	smiled	[1, 2]	['smiled', 'when']	34	136	196	196	196	196	172	172	172	172	-1	-1	6	0
5890	92	1	1	0	Agent	-1	He	1	Agent		-1	-1	2	smiled	[1, 2]	['smiled', 'when']	35	170	224	372	372	372	0	0	0	0	-1	-1	6	0
5892	92	1	1	0	Agent	-1	He	1	Agent		-1	-1	2	smiled	[1, 2]	['smiled', 'when']	37	25	68	256	256	256	148	148	148	148	-1	-1	6	0
5893	92	1	1	0	Agent	-1	He	1	Agent		-1	-1	2	smiled	[1, 2]	['smiled', 'when']	38	31	168	444	444	444	172	172	172	172	-1	-1	6	0
5896	92	1	1	0	Agent	-1	He	1	Agent		-1	-1	2	smiled	[1, 2]	['smiled', 'when']	41	18	236	452	452	452	196	196	196	196	-1	-1	6	0
5897	92	1	1	0	Agent	-1	He	1	Agent		-1	-1	2	smiled	[1, 2]	['smiled', 'when']	42	111	116	116	116	116	0	0	0	0	-1	-1	6	0
5898	92	1	1	0	Agent	-1	He	1	Agent		-1	-1	2	smiled	[1, 2]	['smiled', 'when']	43	164	68	68	68	68	196	196	196	196	-1	-1	6	0
5899	92	4	2	1	Agent	-1	she	4	TIN	smiled	2	-3	5	let	[4, 5]	['let', 'out']	1	126	168	168	168	168	172	172	172	172	-1	-3	3	0
5900	92	4	2	1	Agent	-1	she	4	TIN	smiled	2	-3	5	let	[4, 5]	['let', 'out']	2	38	156	156	156	156	0	0	0	0	-1	-3	3	0
5901	92	4	2	1	Agent	-1	she	4	TIN	smiled	2	-3	5	let	[4, 5]	['let', 'out']	3	62	36	204	204	204	204	204	204	204	-1	-3	3	0
5902	92	4	2	1	Agent	-1	she	4	TIN	smiled	2	-3	5	let	[4, 5]	['let', 'out']	4	21	140	140	140	140	156	156	156	156	-1	-3	3	0
5906	92	4	2	1	Agent	-1	she	4	TIN	smiled	2	-3	5	let	[4, 5]	['let', 'out']	8	11	268	268	268	268	220	220	220	220	-1	-3	3	0
5909	92	4	2	1	Agent	-1	she	4	TIN	smiled	2	-3	5	let	[4, 5]	['let', 'out']	12	45	160	160	160	160	0	0	0	0	-1	-3	3	0
5911	92	4	2	1	Agent	-1	she	4	TIN	smiled	2	-3	5	let	[4, 5]	['let', 'out']	14	111	208	208	208	208	0	0	0	0	-1	-3	3	0
5913	92	4	2	1	Agent	-1	she	4	TIN	smiled	2	-3	5	let	[4, 5]	['let', 'out']	16	146	220	220	220	220	184	184	184	184	-1	-3	3	0
5914	92	4	2	1	Agent	-1	she	4	TIN	smiled	2	-3	5	let	[4, 5]	['let', 'out']	17	41	264	264	264	264	0	0	0	0	-1	-3	3	0
5915	92	4	2	1	Agent	-1	she	4	TIN	smiled	2	-3	5	let	[4, 5]	['let', 'out']	18	143	112	112	112	112	0	0	0	0	-1	-3	3	0
5916	92	4	2	1	Agent	-1	she	4	TIN	smiled	2	-3	5	let	[4, 5]	['let', 'out']	19	58	228	228	228	228	0	0	0	0	-1	-3	3	0
5917	92	4	2	1	Agent	-1	she	4	TIN	smiled	2	-3	5	let	[4, 5]	['let', 'out']	20	59	24	24	24	676	164	164	164	164	-1	-3	3	0
5918	92	4	2	1	Agent	-1	she	4	TIN	smiled	2	-3	5	let	[4, 5]	['let', 'out']	21	65	152	152	152	152	0	0	0	0	-1	-3	3	0
5919	92	4	2	1	Agent	-1	she	4	TIN	smiled	2	-3	5	let	[4, 5]	['let', 'out']	22	127	160	160	160	160	192	192	192	192	-1	-3	3	0
5920	92	4	2	1	Agent	-1	she	4	TIN	smiled	2	-3	5	let	[4, 5]	['let', 'out']	23	105	272	272	272	272	204	204	204	312	-1	-3	3	0
5921	92	4	2	1	Agent	-1	she	4	TIN	smiled	2	-3	5	let	[4, 5]	['let', 'out']	24	106	212	212	212	212	0	0	0	0	-1	-3	3	0
5922	92	4	2	1	Agent	-1	she	4	TIN	smiled	2	-3	5	let	[4, 5]	['let', 'out']	25	202	180	352	352	352	0	0	0	0	-1	-3	3	0
5923	92	4	2	1	Agent	-1	she	4	TIN	smiled	2	-3	5	let	[4, 5]	['let', 'out']	27	152	296	296	296	296	244	384	384	532	-1	-3	3	0
5924	92	4	2	1	Agent	-1	she	4	TIN	smiled	2	-3	5	let	[4, 5]	['let', 'out']	28	104	232	232	232	232	0	0	0	0	-1	-3	3	0
5925	92	4	2	1	Agent	-1	she	4	TIN	smiled	2	-3	5	let	[4, 5]	['let', 'out']	29	58	184	184	184	184	232	232	232	232	-1	-3	3	0
5926	92	4	2	1	Agent	-1	she	4	TIN	smiled	2	-3	5	let	[4, 5]	['let', 'out']	30	9	436	436	436	436	68	68	68	68	-1	-3	3	0
5927	92	4	2	1	Agent	-1	she	4	TIN	smiled	2	-3	5	let	[4, 5]	['let', 'out']	31	17	168	168	168	168	0	0	0	0	-1	-3	3	0
5928	92	4	2	1	Agent	-1	she	4	TIN	smiled	2	-3	5	let	[4, 5]	['let', 'out']	32	201	152	152	152	152	0	0	0	0	-1	-3	3	0
5929	92	4	2	1	Agent	-1	she	4	TIN	smiled	2	-3	5	let	[4, 5]	['let', 'out']	33	23	176	176	176	176	168	168	168	168	-1	-3	3	0
5931	92	4	2	1	Agent	-1	she	4	TIN	smiled	2	-3	5	let	[4, 5]	['let', 'out']	35	170	172	172	172	172	0	0	0	0	-1	-3	3	0
5933	92	4	2	1	Agent	-1	she	4	TIN	smiled	2	-3	5	let	[4, 5]	['let', 'out']	37	25	156	156	156	156	324	324	324	324	-1	-3	3	0
5934	92	4	2	1	Agent	-1	she	4	TIN	smiled	2	-3	5	let	[4, 5]	['let', 'out']	38	31	216	216	216	216	0	0	0	0	-1	-3	3	0
5939	92	4	2	1	Agent	-1	she	4	TIN	smiled	2	-3	5	let	[4, 5]	['let', 'out']	43	164	208	208	208	208	140	140	140	140	-1	-3	3	0
5940	93	3	1	1	Theme	-3	He	1	Theme		-1	-3	3	leaning	[2, 3]	['leaning', 'against']	1	193	176	176	176	176	160	160	160	160	-3	-3	7	0
5941	93	3	1	1	Theme	-3	He	1	Theme		-1	-3	3	leaning	[2, 3]	['leaning', 'against']	2	34	104	248	248	248	0	0	0	0	-3	-3	7	0
5942	93	3	1	1	Theme	-3	He	1	Theme		-1	-3	3	leaning	[2, 3]	['leaning', 'against']	3	28	180	180	180	180	340	340	340	340	-3	-3	7	0
5943	93	3	1	1	Theme	-3	He	1	Theme		-1	-3	3	leaning	[2, 3]	['leaning', 'against']	4	146	124	124	124	124	252	252	252	252	-3	-3	7	0
5944	93	3	1	1	Theme	-3	He	1	Theme		-1	-3	3	leaning	[2, 3]	['leaning', 'against']	5	163	272	272	272	480	264	264	264	264	-3	-3	7	0
5946	93	3	1	1	Theme	-3	He	1	Theme		-1	-3	3	leaning	[2, 3]	['leaning', 'against']	7	124	104	208	208	208	164	164	164	164	-3	-3	7	0
5947	93	3	1	1	Theme	-3	He	1	Theme		-1	-3	3	leaning	[2, 3]	['leaning', 'against']	8	144	136	136	136	136	152	152	152	152	-3	-3	7	0
5948	93	3	1	1	Theme	-3	He	1	Theme		-1	-3	3	leaning	[2, 3]	['leaning', 'against']	9	1	196	340	340	340	252	252	476	684	-3	-3	7	0
5950	93	3	1	1	Theme	-3	He	1	Theme		-1	-3	3	leaning	[2, 3]	['leaning', 'against']	11	25	152	152	152	152	168	168	168	168	-3	-3	7	0
5952	93	3	1	1	Theme	-3	He	1	Theme		-1	-3	3	leaning	[2, 3]	['leaning', 'against']	13	205	256	256	256	256	164	164	164	164	-3	-3	7	0
5953	93	3	1	1	Theme	-3	He	1	Theme		-1	-3	3	leaning	[2, 3]	['leaning', 'against']	14	167	516	516	516	516	192	356	356	356	-3	-3	7	0
5954	93	3	1	1	Theme	-3	He	1	Theme		-1	-3	3	leaning	[2, 3]	['leaning', 'against']	15	41	240	240	240	240	156	156	156	156	-3	-3	7	0
5955	93	3	1	1	Theme	-3	He	1	Theme		-1	-3	3	leaning	[2, 3]	['leaning', 'against']	16	2	208	340	340	340	152	152	152	152	-3	-3	7	0
5956	93	3	1	1	Theme	-3	He	1	Theme		-1	-3	3	leaning	[2, 3]	['leaning', 'against']	17	172	140	140	140	140	304	304	304	304	-3	-3	7	0
5957	93	3	1	1	Theme	-3	He	1	Theme		-1	-3	3	leaning	[2, 3]	['leaning', 'against']	18	92	168	168	168	168	292	292	292	292	-3	-3	7	0
5958	93	3	1	1	Theme	-3	He	1	Theme		-1	-3	3	leaning	[2, 3]	['leaning', 'against']	19	110	136	136	136	136	260	260	260	260	-3	-3	7	0
5959	93	3	1	1	Theme	-3	He	1	Theme		-1	-3	3	leaning	[2, 3]	['leaning', 'against']	20	62	268	268	268	268	172	172	172	172	-3	-3	7	0
5960	93	3	1	1	Theme	-3	He	1	Theme		-1	-3	3	leaning	[2, 3]	['leaning', 'against']	21	112	208	436	436	436	128	128	128	128	-3	-3	7	0
5962	93	3	1	1	Theme	-3	He	1	Theme		-1	-3	3	leaning	[2, 3]	['leaning', 'against']	23	32	328	328	328	328	180	456	456	456	-3	-3	7	0
5963	93	3	1	1	Theme	-3	He	1	Theme		-1	-3	3	leaning	[2, 3]	['leaning', 'against']	24	177	176	176	176	176	224	224	224	224	-3	-3	7	0
5965	93	3	1	1	Theme	-3	He	1	Theme		-1	-3	3	leaning	[2, 3]	['leaning', 'against']	27	3	356	356	356	356	316	488	488	488	-3	-3	7	0
5966	93	3	1	1	Theme	-3	He	1	Theme		-1	-3	3	leaning	[2, 3]	['leaning', 'against']	28	90	220	220	424	832	380	380	380	380	-3	-3	7	0
5967	93	3	1	1	Theme	-3	He	1	Theme		-1	-3	3	leaning	[2, 3]	['leaning', 'against']	29	95	188	188	188	188	180	180	180	180	-3	-3	7	0
5968	93	3	1	1	Theme	-3	He	1	Theme		-1	-3	3	leaning	[2, 3]	['leaning', 'against']	30	1	368	612	612	612	232	232	232	232	-3	-3	7	0
5969	93	3	1	1	Theme	-3	He	1	Theme		-1	-3	3	leaning	[2, 3]	['leaning', 'against']	31	94	248	248	248	292	152	224	224	224	-3	-3	7	0
5970	93	3	1	1	Theme	-3	He	1	Theme		-1	-3	3	leaning	[2, 3]	['leaning', 'against']	32	29	192	192	356	704	220	220	220	220	-3	-3	7	0
5971	93	3	1	1	Theme	-3	He	1	Theme		-1	-3	3	leaning	[2, 3]	['leaning', 'against']	33	201	80	152	152	152	232	232	348	672	-3	-3	7	0
5972	93	3	1	1	Theme	-3	He	1	Theme		-1	-3	3	leaning	[2, 3]	['leaning', 'against']	34	12	296	296	296	296	200	384	384	384	-3	-3	7	0
5973	93	3	1	1	Theme	-3	He	1	Theme		-1	-3	3	leaning	[2, 3]	['leaning', 'against']	35	109	176	176	176	176	208	208	208	208	-3	-3	7	0
5974	93	3	1	1	Theme	-3	He	1	Theme		-1	-3	3	leaning	[2, 3]	['leaning', 'against']	36	148	224	380	380	380	0	0	0	0	-3	-3	7	0
5975	93	3	1	1	Theme	-3	He	1	Theme		-1	-3	3	leaning	[2, 3]	['leaning', 'against']	37	97	160	160	856	1580	0	0	0	0	-3	-3	7	0
5976	93	3	1	1	Theme	-3	He	1	Theme		-1	-3	3	leaning	[2, 3]	['leaning', 'against']	38	62	180	180	180	180	212	212	212	212	-3	-3	7	0
5977	93	3	1	1	Theme	-3	He	1	Theme		-1	-3	3	leaning	[2, 3]	['leaning', 'against']	39	127	164	164	164	164	0	0	0	0	-3	-3	7	0
5979	93	3	1	1	Theme	-3	He	1	Theme		-1	-3	3	leaning	[2, 3]	['leaning', 'against']	41	165	56	56	188	488	132	196	196	356	-3	-3	7	0
5980	93	3	1	1	Theme	-3	He	1	Theme		-1	-3	3	leaning	[2, 3]	['leaning', 'against']	42	124	120	120	120	120	200	200	200	200	-3	-3	7	0
5981	93	3	1	1	Theme	-3	He	1	Theme		-1	-3	3	leaning	[2, 3]	['leaning', 'against']	43	74	80	80	80	80	100	292	292	292	-3	-3	7	0
5982	93	6	1	1	Agent	-6	He	1	Agent		-1	-6	7	smoking	[6]	['smoking']	1	193	532	532	532	532	0	0	0	0	-6	-6	7	0
5983	93	6	1	1	Agent	-6	He	1	Agent		-1	-6	7	smoking	[6]	['smoking']	2	34	152	152	152	296	168	168	168	528	-6	-6	7	0
5984	93	6	1	1	Agent	-6	He	1	Agent		-1	-6	7	smoking	[6]	['smoking']	3	28	288	288	288	288	236	236	236	236	-6	-6	7	0
5985	93	6	1	1	Agent	-6	He	1	Agent		-1	-6	7	smoking	[6]	['smoking']	4	146	188	188	188	188	0	0	0	0	-6	-6	7	0
5986	93	6	1	1	Agent	-6	He	1	Agent		-1	-6	7	smoking	[6]	['smoking']	5	163	204	204	204	204	0	0	0	0	-6	-6	7	0
5988	93	6	1	1	Agent	-6	He	1	Agent		-1	-6	7	smoking	[6]	['smoking']	7	124	128	128	128	128	0	0	0	0	-6	-6	7	0
5989	93	6	1	1	Agent	-6	He	1	Agent		-1	-6	7	smoking	[6]	['smoking']	8	144	328	328	328	328	0	0	0	0	-6	-6	7	0
5990	93	6	1	1	Agent	-6	He	1	Agent		-1	-6	7	smoking	[6]	['smoking']	9	1	68	224	224	224	0	0	0	0	-6	-6	7	0
5991	93	6	1	1	Agent	-6	He	1	Agent		-1	-6	7	smoking	[6]	['smoking']	10	111	332	536	792	1600	0	0	0	0	-6	-6	7	0
5992	93	6	1	1	Agent	-6	He	1	Agent		-1	-6	7	smoking	[6]	['smoking']	11	25	256	256	256	256	0	0	0	0	-6	-6	7	0
5993	93	6	1	1	Agent	-6	He	1	Agent		-1	-6	7	smoking	[6]	['smoking']	12	185	176	348	348	348	0	0	0	0	-6	-6	7	0
5994	93	6	1	1	Agent	-6	He	1	Agent		-1	-6	7	smoking	[6]	['smoking']	13	205	404	764	764	764	0	0	0	0	-6	-6	7	0
5995	93	6	1	1	Agent	-6	He	1	Agent		-1	-6	7	smoking	[6]	['smoking']	14	167	104	260	260	260	0	0	0	0	-6	-6	7	0
5996	93	6	1	1	Agent	-6	He	1	Agent		-1	-6	7	smoking	[6]	['smoking']	15	41	152	416	416	664	0	0	0	0	-6	-6	7	0
5997	93	6	1	1	Agent	-6	He	1	Agent		-1	-6	7	smoking	[6]	['smoking']	16	2	224	224	224	224	0	0	0	0	-6	-6	7	0
5998	93	6	1	1	Agent	-6	He	1	Agent		-1	-6	7	smoking	[6]	['smoking']	17	172	224	224	224	224	0	0	0	0	-6	-6	7	0
5999	93	6	1	1	Agent	-6	He	1	Agent		-1	-6	7	smoking	[6]	['smoking']	18	92	244	244	244	244	0	0	0	0	-6	-6	7	0
6000	93	6	1	1	Agent	-6	He	1	Agent		-1	-6	7	smoking	[6]	['smoking']	19	110	224	344	344	344	0	0	0	0	-6	-6	7	0
6001	93	6	1	1	Agent	-6	He	1	Agent		-1	-6	7	smoking	[6]	['smoking']	20	62	188	188	188	188	0	0	0	0	-6	-6	7	0
6002	93	6	1	1	Agent	-6	He	1	Agent		-1	-6	7	smoking	[6]	['smoking']	21	112	156	156	156	156	260	260	260	260	-6	-6	7	0
6003	93	6	1	1	Agent	-6	He	1	Agent		-1	-6	7	smoking	[6]	['smoking']	22	10	40	40	400	1604	0	0	0	0	-6	-6	7	0
6004	93	6	1	1	Agent	-6	He	1	Agent		-1	-6	7	smoking	[6]	['smoking']	23	32	200	392	392	392	152	152	152	792	-6	-6	7	0
6005	93	6	1	1	Agent	-6	He	1	Agent		-1	-6	7	smoking	[6]	['smoking']	24	177	140	140	140	140	0	0	0	0	-6	-6	7	0
6006	93	6	1	1	Agent	-6	He	1	Agent		-1	-6	7	smoking	[6]	['smoking']	25	135	240	240	240	240	0	0	0	0	-6	-6	7	0
6007	93	6	1	1	Agent	-6	He	1	Agent		-1	-6	7	smoking	[6]	['smoking']	27	3	264	264	264	264	0	0	0	0	-6	-6	7	0
6008	93	6	1	1	Agent	-6	He	1	Agent		-1	-6	7	smoking	[6]	['smoking']	28	90	200	200	200	200	100	100	100	296	-6	-6	7	0
6009	93	6	1	1	Agent	-6	He	1	Agent		-1	-6	7	smoking	[6]	['smoking']	29	95	296	296	296	296	0	0	0	0	-6	-6	7	0
6010	93	6	1	1	Agent	-6	He	1	Agent		-1	-6	7	smoking	[6]	['smoking']	30	1	276	276	276	276	0	0	0	0	-6	-6	7	0
6011	93	6	1	1	Agent	-6	He	1	Agent		-1	-6	7	smoking	[6]	['smoking']	31	94	144	144	144	144	0	0	0	0	-6	-6	7	0
6012	93	6	1	1	Agent	-6	He	1	Agent		-1	-6	7	smoking	[6]	['smoking']	32	29	120	332	332	332	0	0	0	0	-6	-6	7	0
6013	93	6	1	1	Agent	-6	He	1	Agent		-1	-6	7	smoking	[6]	['smoking']	33	201	200	260	260	260	0	0	0	0	-6	-6	7	0
6014	93	6	1	1	Agent	-6	He	1	Agent		-1	-6	7	smoking	[6]	['smoking']	34	12	192	192	192	192	140	140	140	676	-6	-6	7	0
6015	93	6	1	1	Agent	-6	He	1	Agent		-1	-6	7	smoking	[6]	['smoking']	35	109	224	224	224	224	0	0	0	0	-6	-6	7	0
6017	93	6	1	1	Agent	-6	He	1	Agent		-1	-6	7	smoking	[6]	['smoking']	37	97	148	648	860	3808	0	0	0	0	-6	-6	7	0
6018	93	6	1	1	Agent	-6	He	1	Agent		-1	-6	7	smoking	[6]	['smoking']	38	62	204	204	204	204	0	0	0	0	-6	-6	7	0
6019	93	6	1	1	Agent	-6	He	1	Agent		-1	-6	7	smoking	[6]	['smoking']	39	127	144	144	144	144	0	0	0	0	-6	-6	7	0
6020	93	6	1	1	Agent	-6	He	1	Agent		-1	-6	7	smoking	[6]	['smoking']	40	88	156	156	156	156	0	0	0	0	-6	-6	7	0
6021	93	6	1	1	Agent	-6	He	1	Agent		-1	-6	7	smoking	[6]	['smoking']	41	165	224	224	224	224	0	0	0	0	-6	-6	7	0
6022	93	6	1	1	Agent	-6	He	1	Agent		-1	-6	7	smoking	[6]	['smoking']	42	124	216	216	216	216	0	0	0	0	-6	-6	7	0
6023	93	6	1	1	Agent	-6	He	1	Agent		-1	-6	7	smoking	[6]	['smoking']	43	74	60	240	240	240	0	0	0	0	-6	-6	7	0
6024	94	2	1	1	Agent	-2	I	1	Agent		-1	-2	3	thinking	[2, 3]	['thinking', 'of']	1	59	84	208	208	208	0	0	0	0	-2	-2	8	0
6025	94	2	1	1	Agent	-2	I	1	Agent		-1	-2	3	thinking	[2, 3]	['thinking', 'of']	2	194	228	228	228	228	144	144	144	144	-2	-2	8	0
6026	94	2	1	1	Agent	-2	I	1	Agent		-1	-2	3	thinking	[2, 3]	['thinking', 'of']	3	84	124	280	280	280	152	152	152	152	-2	-2	8	0
6027	94	2	1	1	Agent	-2	I	1	Agent		-1	-2	3	thinking	[2, 3]	['thinking', 'of']	4	195	384	384	384	384	0	0	0	0	-2	-2	8	0
6028	94	2	1	1	Agent	-2	I	1	Agent		-1	-2	3	thinking	[2, 3]	['thinking', 'of']	5	9	244	448	448	448	0	0	0	0	-2	-2	8	0
6029	94	2	1	1	Agent	-2	I	1	Agent		-1	-2	3	thinking	[2, 3]	['thinking', 'of']	6	111	120	120	120	120	0	0	0	0	-2	-2	8	0
6030	94	2	1	1	Agent	-2	I	1	Agent		-1	-2	3	thinking	[2, 3]	['thinking', 'of']	7	183	120	120	120	120	68	68	68	68	-2	-2	8	0
6033	94	2	1	1	Agent	-2	I	1	Agent		-1	-2	3	thinking	[2, 3]	['thinking', 'of']	11	54	140	140	140	140	0	0	0	0	-2	-2	8	0
6034	94	2	1	1	Agent	-2	I	1	Agent		-1	-2	3	thinking	[2, 3]	['thinking', 'of']	12	90	404	404	404	404	140	140	140	140	-2	-2	8	0
6035	94	2	1	1	Agent	-2	I	1	Agent		-1	-2	3	thinking	[2, 3]	['thinking', 'of']	13	47	140	140	140	140	224	224	224	224	-2	-2	8	0
6036	94	2	1	1	Agent	-2	I	1	Agent		-1	-2	3	thinking	[2, 3]	['thinking', 'of']	14	174	236	236	404	576	0	0	0	0	-2	-2	8	0
6038	94	2	1	1	Agent	-2	I	1	Agent		-1	-2	3	thinking	[2, 3]	['thinking', 'of']	16	147	184	184	184	184	176	176	176	176	-2	-2	8	0
6039	94	2	1	1	Agent	-2	I	1	Agent		-1	-2	3	thinking	[2, 3]	['thinking', 'of']	17	30	280	280	280	348	0	0	0	0	-2	-2	8	0
6040	94	2	1	1	Agent	-2	I	1	Agent		-1	-2	3	thinking	[2, 3]	['thinking', 'of']	18	165	132	132	132	132	0	0	0	0	-2	-2	8	0
6041	94	2	1	1	Agent	-2	I	1	Agent		-1	-2	3	thinking	[2, 3]	['thinking', 'of']	19	161	16	16	136	384	0	0	0	0	-2	-2	8	0
