	sent_nr	word_pos	sent_pos	last_word	token	sent_has_unresolved	distance	subj_nr	rt_ff	rt_fp	rt_rb	rt_gp	spill_ff	spill_fp	spill_rb	spill_gp	inverse_distance	clean_token	reflexive	ana_category	multiple_drefs	word_length	num_prev_anas	resolved	target_skipped
7981	187	12	182	0	it	True	-7	36	0	0	0	0	296	296	296	296	-7	it	False	O	False	2	2	1	1
7982	187	12	202	0	it	True	-7	37	0	0	0	0	332	332	332	332	-7	it	False	O	False	2	2	1	1
7983	187	12	88	0	it	True	-7	38	0	0	0	0	204	204	204	204	-7	it	False	O	False	2	2	1	1
7986	187	12	94	0	it	True	-7	41	0	0	0	0	200	200	200	992	-7	it	False	O	False	2	2	1	1
7988	187	12	103	0	it	True	-7	43	0	0	0	0	328	328	328	328	-7	it	False	O	False	2	2	1	1
8030	188	6	84	0	he	True	-5	1	276	276	276	276	196	304	304	304	-5	he	False	O	False	2	1	1	0
8031	188	6	153	0	he	True	-5	2	140	140	140	140	152	152	152	152	-5	he	False	O	False	2	1	1	0
8032	188	6	205	0	he	True	-5	3	172	172	172	172	280	280	280	280	-5	he	False	O	False	2	1	1	0
8033	188	6	122	0	he	True	-5	4	0	0	0	0	260	260	260	260	-5	he	False	O	False	2	1	1	1
8035	188	6	3	0	he	True	-5	6	0	0	0	0	220	220	220	396	-5	he	False	O	False	2	1	1	1
8036	188	6	59	0	he	True	-5	7	0	0	0	0	172	172	172	172	-5	he	False	O	False	2	1	1	1
8038	188	6	89	0	he	True	-5	10	0	0	0	0	168	168	300	460	-5	he	False	O	False	2	1	1	1
8039	188	6	92	0	he	True	-5	11	0	0	0	0	160	160	160	160	-5	he	False	O	False	2	1	1	1
8040	188	6	100	0	he	True	-5	12	172	172	172	172	172	172	172	172	-5	he	False	O	False	2	1	1	0
8041	188	6	18	0	he	True	-5	13	0	0	0	0	232	232	232	232	-5	he	False	O	False	2	1	1	1
8042	188	6	3	0	he	True	-5	14	172	172	172	172	228	228	228	228	-5	he	False	O	False	2	1	1	0
8045	188	6	152	0	he	True	-5	17	264	264	264	264	160	160	160	160	-5	he	False	O	False	2	1	1	0
8046	188	6	188	0	he	True	-5	18	0	0	0	0	232	232	232	232	-5	he	False	O	False	2	1	1	1
8047	188	6	38	0	he	True	-5	19	0	0	0	0	156	156	156	156	-5	he	False	O	False	2	1	1	1
8048	188	6	56	0	he	True	-5	20	0	0	0	0	248	248	248	248	-5	he	False	O	False	2	1	1	1
8049	188	6	80	0	he	True	-5	21	0	0	0	0	156	156	156	156	-5	he	False	O	False	2	1	1	1
8050	188	6	147	0	he	True	-5	22	216	216	216	216	148	148	148	148	-5	he	False	O	False	2	1	1	0
8051	188	6	192	0	he	True	-5	23	0	0	0	0	612	612	612	612	-5	he	False	O	False	2	1	1	1
8053	188	6	90	0	he	True	-5	25	0	0	0	0	152	152	304	1260	-5	he	False	O	False	2	1	1	1
8054	188	6	202	0	he	True	-5	27	232	232	232	232	184	184	184	184	-5	he	False	O	False	2	1	1	0
8055	188	6	25	0	he	True	-5	28	0	0	0	0	196	196	196	196	-5	he	False	O	False	2	1	1	1
8059	188	6	111	0	he	True	-5	32	184	184	184	184	188	188	188	188	-5	he	False	O	False	2	1	1	0
8060	188	6	161	0	he	True	-5	33	172	172	172	172	96	96	96	96	-5	he	False	O	False	2	1	1	0
8061	188	6	95	0	he	True	-5	34	0	0	0	0	172	172	172	172	-5	he	False	O	False	2	1	1	1
8062	188	6	127	0	he	True	-5	35	0	0	0	0	192	192	192	192	-5	he	False	O	False	2	1	1	1
8064	188	6	199	0	he	True	-5	37	152	268	268	268	200	200	200	200	-5	he	False	O	False	2	1	1	0
8065	188	6	51	0	he	True	-5	38	0	0	0	0	224	224	224	224	-5	he	False	O	False	2	1	1	1
8066	188	6	195	0	he	True	-5	39	0	0	0	0	368	688	688	688	-5	he	False	O	False	2	1	1	1
8067	188	6	57	0	he	True	-5	40	140	140	140	140	228	228	228	228	-5	he	False	O	False	2	1	1	0
8069	188	6	67	0	he	True	-5	42	164	164	164	164	148	148	148	148	-5	he	False	O	False	2	1	1	0
8070	188	6	9	0	he	True	-5	43	168	168	168	168	132	132	132	132	-5	he	False	O	False	2	1	1	0
8153	190	8	184	0	he	True	-7	1	180	180	180	264	192	412	412	412	-7	he	False	O	False	2	1	1	0
8154	190	8	152	0	he	True	-7	2	0	0	0	0	160	160	160	160	-7	he	False	O	False	2	1	1	1
8155	190	8	60	0	he	True	-7	3	164	164	164	164	272	504	504	504	-7	he	False	O	False	2	1	1	0
8156	190	8	109	0	he	True	-7	4	144	144	144	144	164	164	164	164	-7	he	False	O	False	2	1	1	0
8157	190	8	71	0	he	True	-7	5	0	0	0	0	280	280	280	280	-7	he	False	O	False	2	1	1	1
8159	190	8	152	0	he	True	-7	7	0	0	0	0	232	232	232	232	-7	he	False	O	False	2	1	1	1
8160	190	8	73	0	he	True	-7	8	0	0	0	0	172	396	396	396	-7	he	False	O	False	2	1	1	1
8161	190	8	26	0	he	True	-7	10	184	184	184	184	64	64	64	64	-7	he	False	O	False	2	1	1	0
8162	190	8	33	0	he	True	-7	11	196	196	196	196	172	172	172	172	-7	he	False	O	False	2	1	1	0
8164	190	8	71	0	he	True	-7	13	0	0	0	0	172	172	172	172	-7	he	False	O	False	2	1	1	1
8165	190	8	15	0	he	True	-7	14	144	144	144	144	160	628	628	628	-7	he	False	O	False	2	1	1	0
8166	190	8	176	0	he	True	-7	15	0	0	0	0	176	176	176	176	-7	he	False	O	False	2	1	1	1
8167	190	8	190	0	he	True	-7	16	212	212	212	212	196	196	196	196	-7	he	False	O	False	2	1	1	0
8170	190	8	146	0	he	True	-7	19	116	116	116	116	152	152	152	152	-7	he	False	O	False	2	1	1	0
8173	190	8	176	0	he	True	-7	22	0	0	0	0	220	220	220	220	-7	he	False	O	False	2	1	1	1
8174	190	8	55	0	he	True	-7	23	424	424	424	424	116	116	116	260	-7	he	False	O	False	2	1	1	0
8175	190	8	172	0	he	True	-7	24	0	0	0	0	292	452	452	452	-7	he	False	O	False	2	1	1	1
8176	190	8	165	0	he	True	-7	25	0	0	0	0	204	204	204	204	-7	he	False	O	False	2	1	1	1
8177	190	8	115	0	he	True	-7	27	152	220	220	220	204	204	204	204	-7	he	False	O	False	2	1	1	0
8178	190	8	54	0	he	True	-7	28	0	0	0	0	208	208	208	208	-7	he	False	O	False	2	1	1	1
8179	190	8	156	0	he	True	-7	29	176	176	176	176	164	164	164	164	-7	he	False	O	False	2	1	1	0
8180	190	8	119	0	he	True	-7	30	504	504	504	504	212	212	212	212	-7	he	False	O	False	2	1	1	0
8181	190	8	157	0	he	True	-7	31	0	0	0	0	140	140	140	140	-7	he	False	O	False	2	1	1	1
8182	190	8	53	0	he	True	-7	32	0	0	0	0	172	464	464	464	-7	he	False	O	False	2	1	1	1
8183	190	8	205	0	he	True	-7	33	0	0	0	0	144	144	144	144	-7	he	False	O	False	2	1	1	1
8185	190	8	181	0	he	True	-7	35	0	0	0	0	200	200	200	200	-7	he	False	O	False	2	1	1	1
8186	190	8	172	0	he	True	-7	36	0	0	0	0	232	232	232	232	-7	he	False	O	False	2	1	1	1
8187	190	8	131	0	he	True	-7	37	0	0	0	0	192	356	356	356	-7	he	False	O	False	2	1	1	1
8188	190	8	147	0	he	True	-7	38	196	196	196	196	172	172	172	172	-7	he	False	O	False	2	1	1	0
8189	190	8	204	0	he	True	-7	39	0	0	0	0	252	252	252	252	-7	he	False	O	False	2	1	1	1
8190	190	8	181	0	he	True	-7	40	0	0	0	0	152	152	152	500	-7	he	False	O	False	2	1	1	1
8191	190	8	125	0	he	True	-7	41	0	0	0	0	168	168	276	536	-7	he	False	O	False	2	1	1	1
8192	190	8	155	0	he	True	-7	42	204	204	204	204	244	244	244	244	-7	he	False	O	False	2	1	1	0
8193	190	8	52	0	he	True	-7	43	0	0	0	0	156	156	156	156	-7	he	False	O	False	2	1	1	1
8277	194	10	157	0	it	False	-3	1	0	0	0	0	128	128	128	128	-3	it	False	O	False	2	0	1	1
8278	194	10	78	0	it	False	-3	2	0	0	0	0	156	156	156	860	-3	it	False	O	False	2	0	1	1
8279	194	10	172	0	it	False	-3	3	324	324	324	324	224	224	224	224	-3	it	False	O	False	2	0	1	0
8284	194	10	111	0	it	False	-3	8	0	0	0	0	232	232	232	232	-3	it	False	O	False	2	0	1	1
8285	194	10	9	0	it	False	-3	9	0	0	0	0	116	116	116	116	-3	it	False	O	False	2	0	1	1
8286	194	10	189	0	it	False	-3	10	0	0	0	0	164	164	164	164	-3	it	False	O	False	2	0	1	1
8287	194	10	116	0	it	False	-3	11	0	0	0	0	204	204	204	204	-3	it	False	O	False	2	0	1	1
8289	194	10	204	0	it	False	-3	13	0	0	0	0	428	428	428	428	-3	it	False	O	False	2	0	1	1
8290	194	10	27	0	it	False	-3	14	0	0	0	0	312	312	312	312	-3	it	False	O	False	2	0	1	1
8298	194	10	69	0	it	False	-3	23	100	100	100	100	508	508	860	2400	-3	it	False	O	False	2	0	1	0
8306	194	10	161	0	it	False	-3	32	0	0	0	0	156	156	156	156	-3	it	False	O	False	2	0	1	1
8311	194	10	64	0	it	False	-3	37	124	124	124	1100	176	176	176	176	-3	it	False	O	False	2	0	1	0
8314	194	10	21	0	it	False	-3	40	200	200	200	612	136	136	136	136	-3	it	False	O	False	2	0	1	0
8317	194	10	123	0	it	False	-3	43	0	0	0	0	180	180	180	180	-3	it	False	O	False	2	0	1	1
8318	195	5	97	0	he	False	-4	1	0	0	0	0	228	228	228	228	-4	he	False	O	False	2	0	1	1
8320	195	5	159	0	he	False	-4	3	0	0	0	0	156	156	156	156	-4	he	False	O	False	2	0	1	1
8321	195	5	164	0	he	False	-4	4	160	160	160	160	160	160	160	160	-4	he	False	O	False	2	0	1	0
8322	195	5	138	0	he	False	-4	5	0	0	0	0	252	252	252	252	-4	he	False	O	False	2	0	1	1
8323	195	5	43	0	he	False	-4	6	156	156	156	156	128	128	128	128	-4	he	False	O	False	2	0	1	0
8325	195	5	41	0	he	False	-4	8	196	196	196	196	132	132	132	132	-4	he	False	O	False	2	0	1	0
8327	195	5	24	0	he	False	-4	11	0	0	0	0	140	140	140	140	-4	he	False	O	False	2	0	1	1
8328	195	5	182	0	he	False	-4	12	0	0	0	0	224	224	224	224	-4	he	False	O	False	2	0	1	1
8329	195	5	98	0	he	False	-4	13	192	192	192	192	224	224	224	224	-4	he	False	O	False	2	0	1	0
8330	195	5	169	0	he	False	-4	14	172	172	172	172	208	208	208	208	-4	he	False	O	False	2	0	1	0
8332	195	5	74	0	he	False	-4	16	0	0	0	0	176	176	176	176	-4	he	False	O	False	2	0	1	1
8334	195	5	186	0	he	False	-4	18	0	0	0	0	236	236	236	236	-4	he	False	O	False	2	0	1	1
8335	195	5	145	0	he	False	-4	19	0	0	0	0	108	108	108	108	-4	he	False	O	False	2	0	1	1
8336	195	5	150	0	he	False	-4	20	0	0	0	0	148	148	148	148	-4	he	False	O	False	2	0	1	1
8337	195	5	193	0	he	False	-4	21	0	0	0	0	208	208	372	1096	-4	he	False	O	False	2	0	1	1
8339	195	5	101	0	he	False	-4	23	0	0	0	0	652	652	652	652	-4	he	False	O	False	2	0	1	1
8341	195	5	28	0	he	False	-4	25	144	144	144	144	172	172	172	172	-4	he	False	O	False	2	0	1	0
8342	195	5	41	0	he	False	-4	27	0	0	0	0	144	144	144	744	-4	he	False	O	False	2	0	1	1
8343	195	5	152	0	he	False	-4	28	160	392	392	520	164	164	164	164	-4	he	False	O	False	2	0	1	0
8345	195	5	117	0	he	False	-4	30	0	0	0	0	272	272	272	272	-4	he	False	O	False	2	0	1	1
8347	195	5	74	0	he	False	-4	32	164	164	164	164	208	208	208	208	-4	he	False	O	False	2	0	1	0
8348	195	5	41	0	he	False	-4	33	148	148	148	148	168	168	168	168	-4	he	False	O	False	2	0	1	0
8350	195	5	85	0	he	False	-4	35	196	196	196	196	144	144	144	144	-4	he	False	O	False	2	0	1	0
8352	195	5	160	0	he	False	-4	37	0	0	0	0	136	248	248	248	-4	he	False	O	False	2	0	1	1
8353	195	5	198	0	he	False	-4	38	0	0	0	0	136	136	136	136	-4	he	False	O	False	2	0	1	1
8355	195	5	74	0	he	False	-4	40	0	0	0	0	60	156	156	156	-4	he	False	O	False	2	0	1	1
8358	195	5	129	0	he	False	-4	43	0	0	0	0	228	228	228	228	-4	he	False	O	False	2	0	1	1
8359	197	9	104	0	he	False	-8	1	0	0	0	0	252	252	252	252	-8	he	False	O	False	2	0	1	1
8360	197	9	37	0	he	False	-8	2	108	108	108	108	116	116	116	116	-8	he	False	O	False	2	0	1	0
8361	197	9	195	0	he	False	-8	3	168	168	168	168	196	196	196	196	-8	he	False	O	False	2	0	1	0
8363	197	9	93	0	he	False	-8	5	96	96	96	96	300	300	300	572	-8	he	False	O	False	2	0	1	0
8365	197	9	22	0	he	False	-8	7	0	0	0	0	236	236	236	236	-8	he	False	O	False	2	0	1	1
8366	197	9	24	0	he	False	-8	8	176	176	176	176	140	140	140	140	-8	he	False	O	False	2	0	1	0
8367	197	9	8	0	he	False	-8	10	168	168	168	168	88	88	88	88	-8	he	False	O	False	2	0	1	0
8368	197	9	31	0	he	False	-8	11	168	168	168	168	168	168	168	168	-8	he	False	O	False	2	0	1	0
8369	197	9	61	0	he	False	-8	12	272	272	272	272	244	244	244	244	-8	he	False	O	False	2	0	1	0
8373	197	9	152	0	he	False	-8	16	0	0	0	0	252	252	252	252	-8	he	False	O	False	2	0	1	1
8375	197	9	75	0	he	False	-8	19	0	0	0	0	172	172	172	172	-8	he	False	O	False	2	0	1	1
8376	197	9	132	0	he	False	-8	20	0	0	0	0	160	160	160	160	-8	he	False	O	False	2	0	1	1
8378	197	9	32	0	he	False	-8	22	0	0	0	0	248	248	248	248	-8	he	False	O	False	2	0	1	1
8379	197	9	110	0	he	False	-8	23	0	0	0	0	204	408	408	408	-8	he	False	O	False	2	0	1	1
8380	197	9	104	0	he	False	-8	24	0	0	0	0	236	236	432	560	-8	he	False	O	False	2	0	1	1
8382	197	9	83	0	he	False	-8	27	0	0	0	0	252	252	252	252	-8	he	False	O	False	2	0	1	1
8383	197	9	101	0	he	False	-8	28	144	144	144	144	244	420	420	420	-8	he	False	O	False	2	0	1	0
8385	197	9	118	0	he	False	-8	30	0	0	0	0	340	340	340	340	-8	he	False	O	False	2	0	1	1
8387	197	9	118	0	he	False	-8	32	0	0	0	0	208	208	208	208	-8	he	False	O	False	2	0	1	1
8388	197	9	62	0	he	False	-8	33	0	0	0	0	216	216	216	216	-8	he	False	O	False	2	0	1	1
8390	197	9	193	0	he	False	-8	35	0	0	0	0	208	208	208	208	-8	he	False	O	False	2	0	1	1
8396	197	9	65	0	he	False	-8	41	0	0	0	0	140	140	140	140	-8	he	False	O	False	2	0	1	1
8397	197	9	198	0	he	False	-8	42	0	0	0	0	340	340	492	1020	-8	he	False	O	False	2	0	1	1
8399	199	12	153	0	his	False	-11	1	0	0	0	0	176	540	540	1244	-11	his	False	P	False	3	0	1	1
8400	199	12	58	0	his	False	-11	2	80	80	80	80	228	400	400	580	-11	his	False	P	False	3	0	1	0
8401	199	12	82	0	his	False	-11	3	204	204	204	204	264	264	264	788	-11	his	False	P	False	3	0	1	0
8402	199	12	42	0	his	False	-11	4	0	0	0	0	312	312	312	908	-11	his	False	P	False	3	0	1	1
8403	199	12	34	0	his	False	-11	5	164	164	164	164	128	128	128	2200	-11	his	False	P	False	3	0	1	0
8405	199	12	173	0	his	False	-11	7	140	140	140	140	88	88	460	1708	-11	his	False	P	False	3	0	1	0
8406	199	12	121	0	his	False	-11	8	164	164	164	164	452	452	452	452	-11	his	False	P	False	3	0	1	0
8407	199	12	8	0	his	False	-11	9	160	160	160	160	216	528	664	1568	-11	his	False	P	False	3	0	1	0
8408	199	12	9	0	his	False	-11	10	0	0	0	0	252	252	392	1392	-11	his	False	P	False	3	0	1	1
8409	199	12	6	0	his	False	-11	11	264	264	264	264	164	164	564	888	-11	his	False	P	False	3	0	1	0
8410	199	12	71	0	his	False	-11	12	0	0	0	0	172	332	332	1172	-11	his	False	P	False	3	0	1	1
8411	199	12	34	0	his	False	-11	13	0	0	0	0	256	940	940	940	-11	his	False	P	False	3	0	1	1
8412	199	12	198	0	his	False	-11	14	0	0	0	0	388	488	488	896	-11	his	False	P	False	3	0	1	1
8413	199	12	2	0	his	False	-11	15	0	0	0	0	200	200	280	1340	-11	his	False	P	False	3	0	1	1
8414	199	12	141	0	his	False	-11	16	204	204	204	204	180	468	468	700	-11	his	False	P	False	3	0	1	0
8415	199	12	98	0	his	False	-11	17	0	0	0	0	164	428	428	428	-11	his	False	P	False	3	0	1	1
8416	199	12	117	0	his	False	-11	18	204	204	204	204	196	196	196	196	-11	his	False	P	False	3	0	1	0
8417	199	12	46	0	his	False	-11	19	164	164	164	164	148	148	148	532	-11	his	False	P	False	3	0	1	0
8418	199	12	49	0	his	False	-11	20	252	252	252	252	156	156	512	2456	-11	his	False	P	False	3	0	1	0
8419	199	12	67	0	his	False	-11	21	0	0	0	0	160	160	264	392	-11	his	False	P	False	3	0	1	1
8420	199	12	107	0	his	False	-11	22	248	448	448	448	336	336	336	336	-11	his	False	P	False	3	0	1	0
8421	199	12	177	0	his	False	-11	23	496	496	496	496	196	716	1564	17508	-11	his	False	P	False	3	0	1	0
8422	199	12	194	0	his	False	-11	24	164	164	164	164	160	160	160	436	-11	his	False	P	False	3	0	1	0
8423	199	12	53	0	his	False	-11	25	228	228	228	228	160	160	160	1852	-11	his	False	P	False	3	0	1	0
8424	199	12	186	0	his	False	-11	27	0	0	0	0	200	200	200	772	-11	his	False	P	False	3	0	1	1
8425	199	12	201	0	his	False	-11	28	180	180	180	180	180	180	180	180	-11	his	False	P	False	3	0	1	0
8426	199	12	136	0	his	False	-11	29	0	0	0	0	168	788	788	788	-11	his	False	P	False	3	0	1	1
8427	199	12	21	0	his	False	-11	30	92	92	92	92	224	440	440	1700	-11	his	False	P	False	3	0	1	0
8428	199	12	16	0	his	False	-11	31	152	152	152	152	152	152	152	152	-11	his	False	P	False	3	0	1	0
8429	199	12	42	0	his	False	-11	32	84	84	84	84	236	292	292	292	-11	his	False	P	False	3	0	1	0
8430	199	12	100	0	his	False	-11	33	232	232	232	232	220	220	220	220	-11	his	False	P	False	3	0	1	0
8431	199	12	26	0	his	False	-11	34	0	0	0	0	228	228	228	1088	-11	his	False	P	False	3	0	1	1
8432	199	12	45	0	his	False	-11	35	0	0	0	0	152	260	260	260	-11	his	False	P	False	3	0	1	1
8433	199	12	46	0	his	False	-11	36	148	148	148	148	216	216	216	632	-11	his	False	P	False	3	0	1	0
8434	199	12	82	0	his	False	-11	37	148	148	148	148	140	140	140	660	-11	his	False	P	False	3	0	1	0
8435	199	12	143	0	his	False	-11	38	220	220	220	220	220	220	220	220	-11	his	False	P	False	3	0	1	0
8436	199	12	161	0	his	False	-11	39	0	0	0	0	204	204	204	204	-11	his	False	P	False	3	0	1	1
8437	199	12	4	0	his	False	-11	40	136	136	136	232	40	260	260	1232	-11	his	False	P	False	3	0	1	0
8438	199	12	96	0	his	False	-11	41	228	228	228	228	152	512	512	1032	-11	his	False	P	False	3	0	1	0
8439	199	12	71	0	his	False	-11	42	148	148	148	148	248	248	248	968	-11	his	False	P	False	3	0	1	0
8440	199	12	157	0	his	False	-11	43	128	128	128	128	236	236	236	1024	-11	his	False	P	False	3	0	1	0
8482	201	6	69	0	her	True	-2	1	220	220	220	220	148	148	148	148	-2	her	False	O	False	3	1	1	0
8483	201	6	77	0	her	True	-2	2	160	160	160	160	140	140	140	140	-2	her	False	O	False	3	1	1	0
8484	201	6	203	0	her	True	-2	3	164	300	300	300	144	144	144	144	-2	her	False	O	False	3	1	1	0
8485	201	6	113	0	her	True	-2	4	0	0	0	0	176	176	176	176	-2	her	False	O	False	3	1	1	1
8486	201	6	150	0	her	True	-2	5	216	216	216	216	152	152	152	152	-2	her	False	O	False	3	1	1	0
8487	201	6	7	0	her	True	-2	6	0	0	0	0	164	164	164	164	-2	her	False	O	False	3	1	1	1
8488	201	6	193	0	her	True	-2	7	0	0	0	0	132	132	132	132	-2	her	False	O	False	3	1	1	1
8489	201	6	72	0	her	True	-2	8	156	156	156	156	132	132	132	132	-2	her	False	O	False	3	1	1	0
8490	201	6	13	0	her	True	-2	10	68	244	428	1196	116	116	116	116	-2	her	False	O	False	3	1	1	0
8491	201	6	204	0	her	True	-2	11	140	140	140	140	128	128	128	128	-2	her	False	O	False	3	1	1	0
8492	201	6	167	0	her	True	-2	12	128	128	128	128	228	228	228	228	-2	her	False	O	False	3	1	1	0
8494	201	6	108	0	her	True	-2	14	0	0	0	0	208	208	332	452	-2	her	False	O	False	3	1	1	1
8496	201	6	85	0	her	True	-2	16	228	368	368	368	224	224	224	224	-2	her	False	O	False	3	1	1	0
8497	201	6	11	0	her	True	-2	17	0	0	0	0	136	136	136	136	-2	her	False	O	False	3	1	1	1
8498	201	6	13	0	her	True	-2	18	0	0	0	0	172	172	172	172	-2	her	False	O	False	3	1	1	1
8499	201	6	179	0	her	True	-2	19	192	192	192	192	84	84	84	84	-2	her	False	O	False	3	1	1	0
8500	201	6	148	0	her	True	-2	20	0	0	0	0	364	364	364	364	-2	her	False	O	False	3	1	1	1
8501	201	6	135	0	her	True	-2	21	0	0	0	0	140	140	140	300	-2	her	False	O	False	3	1	1	1
8502	201	6	8	0	her	True	-2	22	288	288	288	288	256	256	256	256	-2	her	False	O	False	3	1	1	0
8503	201	6	203	0	her	True	-2	23	164	164	164	164	324	324	324	324	-2	her	False	O	False	3	1	1	0
8504	201	6	48	0	her	True	-2	24	0	0	0	0	128	360	360	360	-2	her	False	O	False	3	1	1	1
8505	201	6	139	0	her	True	-2	25	168	168	168	168	152	152	152	152	-2	her	False	O	False	3	1	1	0
8506	201	6	58	0	her	True	-2	27	0	0	0	0	188	188	188	288	-2	her	False	O	False	3	1	1	1
8507	201	6	199	0	her	True	-2	28	0	0	0	0	188	188	188	348	-2	her	False	O	False	3	1	1	1
8508	201	6	107	0	her	True	-2	29	0	0	0	0	156	300	300	504	-2	her	False	O	False	3	1	1	1
8509	201	6	96	0	her	True	-2	30	264	264	264	264	208	208	208	208	-2	her	False	O	False	3	1	1	0
8510	201	6	31	0	her	True	-2	31	0	0	0	0	156	156	156	156	-2	her	False	O	False	3	1	1	1
8511	201	6	32	0	her	True	-2	32	208	208	208	208	164	164	164	164	-2	her	False	O	False	3	1	1	0
8512	201	6	32	0	her	True	-2	33	280	280	280	280	100	100	100	100	-2	her	False	O	False	3	1	1	0
8513	201	6	61	0	her	True	-2	34	0	0	0	0	404	404	404	404	-2	her	False	O	False	3	1	1	1
8515	201	6	58	0	her	True	-2	36	0	0	0	0	156	156	156	156	-2	her	False	O	False	3	1	1	1
8516	201	6	68	0	her	True	-2	37	96	96	96	96	132	316	316	316	-2	her	False	O	False	3	1	1	0
8517	201	6	43	0	her	True	-2	38	0	0	0	0	204	344	344	344	-2	her	False	O	False	3	1	1	1
8518	201	6	102	0	her	True	-2	39	148	148	148	148	128	128	128	128	-2	her	False	O	False	3	1	1	0
8520	201	6	190	0	her	True	-2	41	0	0	0	0	96	240	420	1164	-2	her	False	O	False	3	1	1	1
8521	201	6	102	0	her	True	-2	42	0	0	0	0	208	208	208	300	-2	her	False	O	False	3	1	1	1
8522	201	6	82	0	her	True	-2	43	0	0	0	0	128	128	128	128	-2	her	False	O	False	3	1	1	1
8646	202	8	19	0	he	True	-4	1	196	196	196	196	288	288	288	568	-4	he	False	O	False	2	1	1	0
8647	202	8	93	0	he	True	-4	2	164	164	164	164	196	196	196	196	-4	he	False	O	False	2	1	1	0
8648	202	8	74	0	he	True	-4	3	0	0	0	0	240	372	372	372	-4	he	False	O	False	2	1	1	1
8649	202	8	76	0	he	True	-4	4	0	0	0	0	144	144	144	144	-4	he	False	O	False	2	1	1	1
8650	202	8	129	0	he	True	-4	5	0	0	0	0	308	308	308	308	-4	he	False	O	False	2	1	1	1
8653	202	8	201	0	he	True	-4	8	0	0	0	0	180	180	180	180	-4	he	False	O	False	2	1	1	1
8654	202	8	51	0	he	True	-4	10	0	0	0	0	156	156	156	156	-4	he	False	O	False	2	1	1	1
8655	202	8	69	0	he	True	-4	11	0	0	0	0	136	136	136	136	-4	he	False	O	False	2	1	1	1
8657	202	8	191	0	he	True	-4	13	0	0	0	0	236	236	236	236	-4	he	False	O	False	2	1	1	1
8658	202	8	16	0	he	True	-4	14	160	160	160	160	300	300	300	300	-4	he	False	O	False	2	1	1	0
8659	202	8	76	0	he	True	-4	15	0	0	0	0	120	120	120	120	-4	he	False	O	False	2	1	1	1
8660	202	8	130	0	he	True	-4	16	0	0	0	0	144	144	144	144	-4	he	False	O	False	2	1	1	1
8661	202	8	146	0	he	True	-4	17	0	0	0	0	152	152	152	152	-4	he	False	O	False	2	1	1	1
8663	202	8	49	0	he	True	-4	19	164	164	164	164	116	116	116	116	-4	he	False	O	False	2	1	1	0
8664	202	8	77	0	he	True	-4	20	0	0	0	0	236	236	236	236	-4	he	False	O	False	2	1	1	1
8666	202	8	138	0	he	True	-4	22	188	188	188	188	248	248	248	248	-4	he	False	O	False	2	1	1	0
8667	202	8	151	0	he	True	-4	23	80	80	520	1096	212	212	212	212	-4	he	False	O	False	2	1	1	0
8668	202	8	122	0	he	True	-4	24	0	0	0	0	152	152	152	152	-4	he	False	O	False	2	1	1	1
8669	202	8	5	0	he	True	-4	25	0	0	0	0	252	252	252	252	-4	he	False	O	False	2	1	1	1
8671	202	8	39	0	he	True	-4	28	184	184	184	184	376	492	492	492	-4	he	False	O	False	2	1	1	0
8672	202	8	77	0	he	True	-4	29	0	0	0	0	220	220	220	220	-4	he	False	O	False	2	1	1	1
8673	202	8	11	0	he	True	-4	30	196	196	408	1940	124	124	124	124	-4	he	False	O	False	2	1	1	0
8674	202	8	55	0	he	True	-4	31	0	0	0	0	172	172	172	172	-4	he	False	O	False	2	1	1	1
8675	202	8	188	0	he	True	-4	32	188	188	188	188	168	168	168	168	-4	he	False	O	False	2	1	1	0
8676	202	8	55	0	he	True	-4	33	148	148	148	148	180	180	180	180	-4	he	False	O	False	2	1	1	0
8677	202	8	147	0	he	True	-4	34	0	0	0	0	156	156	156	156	-4	he	False	O	False	2	1	1	1
8678	202	8	89	0	he	True	-4	35	0	0	0	0	256	256	256	256	-4	he	False	O	False	2	1	1	1
8679	202	8	48	0	he	True	-4	36	0	0	0	0	212	212	212	1088	-4	he	False	O	False	2	1	1	1
8680	202	8	140	0	he	True	-4	37	168	288	288	288	192	192	192	192	-4	he	False	O	False	2	1	1	0
8681	202	8	76	0	he	True	-4	38	196	196	196	196	176	176	176	176	-4	he	False	O	False	2	1	1	0
8682	202	8	7	0	he	True	-4	39	0	0	0	0	204	204	204	204	-4	he	False	O	False	2	1	1	1
8683	202	8	101	0	he	True	-4	40	136	136	136	136	148	148	148	148	-4	he	False	O	False	2	1	1	0
8684	202	8	82	0	he	True	-4	41	0	0	0	0	240	240	240	240	-4	he	False	O	False	2	1	1	1
8685	202	8	185	0	he	True	-4	42	0	0	0	0	152	152	152	244	-4	he	False	O	False	2	1	1	1
8729	209	4	56	0	his	True	-3	2	132	132	132	132	136	136	136	136	-3	his	False	P	False	3	1	1	0
8730	209	4	183	0	his	True	-3	3	156	156	156	156	160	160	160	160	-3	his	False	P	False	3	1	1	0
8731	209	4	160	0	his	True	-3	4	160	160	160	160	160	160	160	160	-3	his	False	P	False	3	1	1	0
8732	209	4	78	0	his	True	-3	5	0	0	0	0	176	176	176	176	-3	his	False	P	False	3	1	1	1
8733	209	4	94	0	his	True	-3	6	0	0	0	0	100	100	100	100	-3	his	False	P	False	3	1	1	1
