	sent_nr	sbn_verb_pos	nr_neg_roles	nr_pos_roles	closest_role	closest_distance	closest_word	closest_word_pos	furthest_role	furthest_word	furthest_word_pos	furthest_distance	word_pos	token	sent_idxs	sent_tokens	subj_nr	sent_pos	rt_ff	rt_fp	rt_rb	rt_gp	spill_ff	spill_fp	spill_rb	spill_gp	closest_inverse_distance	furthest_inverse_distance	word_length	target_skipped	spill_skipped
298	7	1	1	2	Agent	-1	Michael	1	Agent		-1	-1	2	gave	[1]	['gave']	13	169	180	180	180	180	252	252	252	252	-1	-1	4	0	0
299	7	1	1	2	Agent	-1	Michael	1	Agent		-1	-1	2	gave	[1]	['gave']	14	165	272	272	360	668	356	356	356	356	-1	-1	4	0	0
301	7	1	1	2	Agent	-1	Michael	1	Agent		-1	-1	2	gave	[1]	['gave']	16	62	168	168	168	168	168	168	168	168	-1	-1	4	0	0
304	7	1	1	2	Agent	-1	Michael	1	Agent		-1	-1	2	gave	[1]	['gave']	20	155	0	0	0	0	164	164	164	164	-1	-1	4	1	0
305	7	1	1	2	Agent	-1	Michael	1	Agent		-1	-1	2	gave	[1]	['gave']	21	103	0	0	0	0	144	144	328	444	-1	-1	4	1	0
306	7	1	1	2	Agent	-1	Michael	1	Agent		-1	-1	2	gave	[1]	['gave']	22	66	252	252	252	252	184	184	184	184	-1	-1	4	0	0
307	7	1	1	2	Agent	-1	Michael	1	Agent		-1	-1	2	gave	[1]	['gave']	23	67	200	200	200	200	248	248	248	248	-1	-1	4	0	0
308	7	1	1	2	Agent	-1	Michael	1	Agent		-1	-1	2	gave	[1]	['gave']	24	133	168	168	168	168	160	160	160	160	-1	-1	4	0	0
309	7	1	1	2	Agent	-1	Michael	1	Agent		-1	-1	2	gave	[1]	['gave']	25	119	88	88	236	428	200	200	320	456	-1	-1	4	0	0
310	7	1	1	2	Agent	-1	Michael	1	Agent		-1	-1	2	gave	[1]	['gave']	27	85	120	120	296	544	144	144	144	144	-1	-1	4	0	0
311	7	1	1	2	Agent	-1	Michael	1	Agent		-1	-1	2	gave	[1]	['gave']	28	48	284	284	284	284	256	256	256	256	-1	-1	4	0	0
312	7	1	1	2	Agent	-1	Michael	1	Agent		-1	-1	2	gave	[1]	['gave']	29	25	0	0	0	0	220	220	484	772	-1	-1	4	1	0
313	7	1	1	2	Agent	-1	Michael	1	Agent		-1	-1	2	gave	[1]	['gave']	30	55	384	384	384	384	236	236	396	600	-1	-1	4	0	0
314	7	1	1	2	Agent	-1	Michael	1	Agent		-1	-1	2	gave	[1]	['gave']	31	79	0	0	0	0	248	248	248	248	-1	-1	4	1	0
315	7	1	1	2	Agent	-1	Michael	1	Agent		-1	-1	2	gave	[1]	['gave']	32	150	224	224	224	224	232	232	232	232	-1	-1	4	0	0
316	7	1	1	2	Agent	-1	Michael	1	Agent		-1	-1	2	gave	[1]	['gave']	33	185	128	128	128	128	224	224	224	224	-1	-1	4	0	0
317	7	1	1	2	Agent	-1	Michael	1	Agent		-1	-1	2	gave	[1]	['gave']	34	76	160	160	160	160	208	208	208	208	-1	-1	4	0	0
318	7	1	1	2	Agent	-1	Michael	1	Agent		-1	-1	2	gave	[1]	['gave']	35	87	0	0	0	0	180	324	324	324	-1	-1	4	1	0
319	7	1	1	2	Agent	-1	Michael	1	Agent		-1	-1	2	gave	[1]	['gave']	36	18	128	128	128	324	420	420	676	1128	-1	-1	4	0	0
320	7	1	1	2	Agent	-1	Michael	1	Agent		-1	-1	2	gave	[1]	['gave']	37	200	212	212	212	212	156	156	156	156	-1	-1	4	0	0
321	7	1	1	2	Agent	-1	Michael	1	Agent		-1	-1	2	gave	[1]	['gave']	38	167	212	212	212	212	236	236	236	236	-1	-1	4	0	0
323	7	1	1	2	Agent	-1	Michael	1	Agent		-1	-1	2	gave	[1]	['gave']	40	54	200	200	200	200	144	144	144	144	-1	-1	4	0	0
326	7	1	1	2	Agent	-1	Michael	1	Agent		-1	-1	2	gave	[1]	['gave']	43	148	200	200	200	200	176	176	176	176	-1	-1	4	0	0
327	8	1	1	0	Agent	-1	Roger	1	Agent		-1	-1	2	smiled	[1, 2]	['smiled', 'and']	1	140	208	208	208	208	272	272	272	272	-1	-1	6	0	0
328	8	1	1	0	Agent	-1	Roger	1	Agent		-1	-1	2	smiled	[1, 2]	['smiled', 'and']	2	33	400	400	400	400	444	444	444	444	-1	-1	6	0	0
329	8	1	1	0	Agent	-1	Roger	1	Agent		-1	-1	2	smiled	[1, 2]	['smiled', 'and']	3	118	220	220	220	220	164	300	300	300	-1	-1	6	0	0
331	8	1	1	0	Agent	-1	Roger	1	Agent		-1	-1	2	smiled	[1, 2]	['smiled', 'and']	5	120	256	444	444	676	280	548	548	548	-1	-1	6	0	0
332	8	1	1	0	Agent	-1	Roger	1	Agent		-1	-1	2	smiled	[1, 2]	['smiled', 'and']	6	185	148	148	148	148	156	156	156	156	-1	-1	6	0	0
335	8	1	1	0	Agent	-1	Roger	1	Agent		-1	-1	2	smiled	[1, 2]	['smiled', 'and']	10	195	84	84	208	388	188	188	188	188	-1	-1	6	0	0
336	8	1	1	0	Agent	-1	Roger	1	Agent		-1	-1	2	smiled	[1, 2]	['smiled', 'and']	11	40	180	180	180	180	116	116	116	116	-1	-1	6	0	0
337	8	1	1	0	Agent	-1	Roger	1	Agent		-1	-1	2	smiled	[1, 2]	['smiled', 'and']	12	69	276	276	276	276	168	168	168	168	-1	-1	6	0	0
338	8	1	1	0	Agent	-1	Roger	1	Agent		-1	-1	2	smiled	[1, 2]	['smiled', 'and']	13	16	124	124	124	124	204	204	204	204	-1	-1	6	0	0
341	8	1	1	0	Agent	-1	Roger	1	Agent		-1	-1	2	smiled	[1, 2]	['smiled', 'and']	16	111	172	172	172	172	184	184	184	184	-1	-1	6	0	0
344	8	1	1	0	Agent	-1	Roger	1	Agent		-1	-1	2	smiled	[1, 2]	['smiled', 'and']	19	92	184	184	184	184	176	176	176	176	-1	-1	6	0	0
345	8	1	1	0	Agent	-1	Roger	1	Agent		-1	-1	2	smiled	[1, 2]	['smiled', 'and']	20	101	76	556	556	556	120	120	120	120	-1	-1	6	0	0
348	8	1	1	0	Agent	-1	Roger	1	Agent		-1	-1	2	smiled	[1, 2]	['smiled', 'and']	23	12	132	132	548	1140	220	220	220	220	-1	-1	6	0	0
349	8	1	1	0	Agent	-1	Roger	1	Agent		-1	-1	2	smiled	[1, 2]	['smiled', 'and']	24	139	168	168	168	168	184	184	184	184	-1	-1	6	0	0
351	8	1	1	0	Agent	-1	Roger	1	Agent		-1	-1	2	smiled	[1, 2]	['smiled', 'and']	27	21	140	140	348	736	300	300	300	300	-1	-1	6	0	0
352	8	1	1	0	Agent	-1	Roger	1	Agent		-1	-1	2	smiled	[1, 2]	['smiled', 'and']	28	181	0	0	0	0	220	220	220	800	-1	-1	6	1	0
353	8	1	1	0	Agent	-1	Roger	1	Agent		-1	-1	2	smiled	[1, 2]	['smiled', 'and']	29	34	56	56	272	512	132	132	132	132	-1	-1	6	0	0
354	8	1	1	0	Agent	-1	Roger	1	Agent		-1	-1	2	smiled	[1, 2]	['smiled', 'and']	30	90	180	180	180	180	236	420	420	420	-1	-1	6	0	0
355	8	1	1	0	Agent	-1	Roger	1	Agent		-1	-1	2	smiled	[1, 2]	['smiled', 'and']	31	177	0	0	0	0	164	216	216	216	-1	-1	6	1	0
356	8	1	1	0	Agent	-1	Roger	1	Agent		-1	-1	2	smiled	[1, 2]	['smiled', 'and']	32	115	252	252	252	252	188	188	188	188	-1	-1	6	0	0
357	8	1	1	0	Agent	-1	Roger	1	Agent		-1	-1	2	smiled	[1, 2]	['smiled', 'and']	33	194	140	172	172	172	132	132	132	132	-1	-1	6	0	0
360	8	1	1	0	Agent	-1	Roger	1	Agent		-1	-1	2	smiled	[1, 2]	['smiled', 'and']	36	100	272	272	272	392	212	212	212	212	-1	-1	6	0	0
361	8	1	1	0	Agent	-1	Roger	1	Agent		-1	-1	2	smiled	[1, 2]	['smiled', 'and']	37	101	28	28	224	444	192	192	192	192	-1	-1	6	0	0
362	8	1	1	0	Agent	-1	Roger	1	Agent		-1	-1	2	smiled	[1, 2]	['smiled', 'and']	38	168	256	256	256	256	320	320	320	320	-1	-1	6	0	0
365	8	1	1	0	Agent	-1	Roger	1	Agent		-1	-1	2	smiled	[1, 2]	['smiled', 'and']	42	165	172	172	172	316	144	144	144	144	-1	-1	6	0	0
366	8	1	1	0	Agent	-1	Roger	1	Agent		-1	-1	2	smiled	[1, 2]	['smiled', 'and']	43	115	0	0	0	0	204	204	204	204	-1	-1	6	1	0
367	8	3	1	0	Agent	-3	Roger	1	Agent		-1	-3	4	sat	[3, 4]	['sat', 'down.']	1	140	188	188	188	188	444	444	444	444	-3	-3	3	0	0
369	8	3	1	0	Agent	-3	Roger	1	Agent		-1	-3	4	sat	[3, 4]	['sat', 'down.']	3	118	188	188	188	188	400	400	400	400	-3	-3	3	0	0
370	8	3	1	0	Agent	-3	Roger	1	Agent		-1	-3	4	sat	[3, 4]	['sat', 'down.']	4	190	304	304	304	304	540	540	540	540	-3	-3	3	0	0
373	8	3	1	0	Agent	-3	Roger	1	Agent		-1	-3	4	sat	[3, 4]	['sat', 'down.']	7	137	152	152	152	480	244	716	716	716	-3	-3	3	0	0
374	8	3	1	0	Agent	-3	Roger	1	Agent		-1	-3	4	sat	[3, 4]	['sat', 'down.']	8	134	212	212	212	212	208	208	208	208	-3	-3	3	0	0
375	8	3	1	0	Agent	-3	Roger	1	Agent		-1	-3	4	sat	[3, 4]	['sat', 'down.']	10	195	496	496	496	496	448	448	1304	1564	-3	-3	3	0	0
378	8	3	1	0	Agent	-3	Roger	1	Agent		-1	-3	4	sat	[3, 4]	['sat', 'down.']	13	16	332	332	332	332	476	476	476	476	-3	-3	3	0	0
379	8	3	1	0	Agent	-3	Roger	1	Agent		-1	-3	4	sat	[3, 4]	['sat', 'down.']	14	84	200	344	344	344	456	456	456	456	-3	-3	3	0	0
381	8	3	1	0	Agent	-3	Roger	1	Agent		-1	-3	4	sat	[3, 4]	['sat', 'down.']	16	111	280	428	428	428	264	1152	1152	1152	-3	-3	3	0	0
384	8	3	1	0	Agent	-3	Roger	1	Agent		-1	-3	4	sat	[3, 4]	['sat', 'down.']	19	92	316	316	316	316	320	320	320	320	-3	-3	3	0	0
385	8	3	1	0	Agent	-3	Roger	1	Agent		-1	-3	4	sat	[3, 4]	['sat', 'down.']	20	101	0	0	0	0	460	460	460	800	-3	-3	3	1	0
386	8	3	1	0	Agent	-3	Roger	1	Agent		-1	-3	4	sat	[3, 4]	['sat', 'down.']	21	72	336	336	336	336	356	356	356	356	-3	-3	3	0	0
387	8	3	1	0	Agent	-3	Roger	1	Agent		-1	-3	4	sat	[3, 4]	['sat', 'down.']	22	111	0	0	0	0	104	104	104	1024	-3	-3	3	1	0
388	8	3	1	0	Agent	-3	Roger	1	Agent		-1	-3	4	sat	[3, 4]	['sat', 'down.']	23	12	176	176	176	176	364	516	516	516	-3	-3	3	0	0
392	8	3	1	0	Agent	-3	Roger	1	Agent		-1	-3	4	sat	[3, 4]	['sat', 'down.']	28	181	320	320	320	320	320	320	320	320	-3	-3	3	0	0
393	8	3	1	0	Agent	-3	Roger	1	Agent		-1	-3	4	sat	[3, 4]	['sat', 'down.']	29	34	140	140	140	140	452	452	452	452	-3	-3	3	0	0
395	8	3	1	0	Agent	-3	Roger	1	Agent		-1	-3	4	sat	[3, 4]	['sat', 'down.']	31	177	0	0	0	0	328	328	328	328	-3	-3	3	1	0
397	8	3	1	0	Agent	-3	Roger	1	Agent		-1	-3	4	sat	[3, 4]	['sat', 'down.']	33	194	80	184	344	768	112	112	112	932	-3	-3	3	0	0
399	8	3	1	0	Agent	-3	Roger	1	Agent		-1	-3	4	sat	[3, 4]	['sat', 'down.']	35	26	212	212	212	212	200	672	672	672	-3	-3	3	0	0
403	8	3	1	0	Agent	-3	Roger	1	Agent		-1	-3	4	sat	[3, 4]	['sat', 'down.']	39	95	0	0	0	0	164	164	164	164	-3	-3	3	1	0
404	8	3	1	0	Agent	-3	Roger	1	Agent		-1	-3	4	sat	[3, 4]	['sat', 'down.']	41	79	252	360	360	360	276	276	276	276	-3	-3	3	0	0
405	8	3	1	0	Agent	-3	Roger	1	Agent		-1	-3	4	sat	[3, 4]	['sat', 'down.']	42	165	0	0	0	0	136	136	136	380	-3	-3	3	1	0
409	9	2	1	0	Theme	-2	Things	1	Theme		-1	-2	3	looking	[2, 3, 4]	['looking', 'up', 'again.']	3	41	144	292	292	292	208	208	208	208	-2	-2	7	0	0
410	9	2	1	0	Theme	-2	Things	1	Theme		-1	-2	3	looking	[2, 3, 4]	['looking', 'up', 'again.']	4	194	380	380	380	380	232	232	232	232	-2	-2	7	0	0
414	9	2	1	0	Theme	-2	Things	1	Theme		-1	-2	3	looking	[2, 3, 4]	['looking', 'up', 'again.']	8	43	160	160	160	160	168	168	672	840	-2	-2	7	0	0
416	9	2	1	0	Theme	-2	Things	1	Theme		-1	-2	3	looking	[2, 3, 4]	['looking', 'up', 'again.']	11	115	120	120	120	120	388	544	544	544	-2	-2	7	0	0
417	9	2	1	0	Theme	-2	Things	1	Theme		-1	-2	3	looking	[2, 3, 4]	['looking', 'up', 'again.']	12	65	260	260	400	888	236	236	236	236	-2	-2	7	0	0
418	9	2	1	0	Theme	-2	Things	1	Theme		-1	-2	3	looking	[2, 3, 4]	['looking', 'up', 'again.']	13	104	0	0	0	0	200	200	200	200	-2	-2	7	1	0
421	9	2	1	0	Theme	-2	Things	1	Theme		-1	-2	3	looking	[2, 3, 4]	['looking', 'up', 'again.']	16	168	192	192	192	192	556	556	556	556	-2	-2	7	0	0
422	9	2	1	0	Theme	-2	Things	1	Theme		-1	-2	3	looking	[2, 3, 4]	['looking', 'up', 'again.']	17	154	0	0	0	0	192	192	192	192	-2	-2	7	1	0
426	9	2	1	0	Theme	-2	Things	1	Theme		-1	-2	3	looking	[2, 3, 4]	['looking', 'up', 'again.']	21	96	120	120	120	120	136	136	136	136	-2	-2	7	0	0
428	9	2	1	0	Theme	-2	Things	1	Theme		-1	-2	3	looking	[2, 3, 4]	['looking', 'up', 'again.']	23	155	0	0	0	0	152	152	152	152	-2	-2	7	1	0
430	9	2	1	0	Theme	-2	Things	1	Theme		-1	-2	3	looking	[2, 3, 4]	['looking', 'up', 'again.']	25	22	176	340	340	452	180	180	180	180	-2	-2	7	0	0
431	9	2	1	0	Theme	-2	Things	1	Theme		-1	-2	3	looking	[2, 3, 4]	['looking', 'up', 'again.']	27	12	0	0	0	0	288	288	288	1392	-2	-2	7	1	0
434	9	2	1	0	Theme	-2	Things	1	Theme		-1	-2	3	looking	[2, 3, 4]	['looking', 'up', 'again.']	30	85	152	152	152	152	216	480	716	1460	-2	-2	7	0	0
436	9	2	1	0	Theme	-2	Things	1	Theme		-1	-2	3	looking	[2, 3, 4]	['looking', 'up', 'again.']	32	50	176	176	176	176	288	288	288	432	-2	-2	7	0	0
437	9	2	1	0	Theme	-2	Things	1	Theme		-1	-2	3	looking	[2, 3, 4]	['looking', 'up', 'again.']	33	150	128	128	128	128	172	308	308	308	-2	-2	7	0	0
438	9	2	1	0	Theme	-2	Things	1	Theme		-1	-2	3	looking	[2, 3, 4]	['looking', 'up', 'again.']	34	46	176	332	332	332	192	192	192	748	-2	-2	7	0	0
441	9	2	1	0	Theme	-2	Things	1	Theme		-1	-2	3	looking	[2, 3, 4]	['looking', 'up', 'again.']	37	191	128	236	236	236	148	148	148	148	-2	-2	7	0	0
442	9	2	1	0	Theme	-2	Things	1	Theme		-1	-2	3	looking	[2, 3, 4]	['looking', 'up', 'again.']	38	151	188	188	188	188	232	232	232	232	-2	-2	7	0	0
443	9	2	1	0	Theme	-2	Things	1	Theme		-1	-2	3	looking	[2, 3, 4]	['looking', 'up', 'again.']	39	42	228	228	228	420	128	128	128	128	-2	-2	7	0	0
446	9	2	1	0	Theme	-2	Things	1	Theme		-1	-2	3	looking	[2, 3, 4]	['looking', 'up', 'again.']	42	181	0	0	0	0	360	360	360	456	-2	-2	7	1	0
447	9	2	1	0	Theme	-2	Things	1	Theme		-1	-2	3	looking	[2, 3, 4]	['looking', 'up', 'again.']	43	16	0	0	0	0	284	284	284	284	-2	-2	7	1	0
448	11	1	1	1	Agent	-1		-1	Agent		-1	-1	1	Turn	[0]	['Turn']	1	169	0	0	0	0	224	224	224	384	-1	-1	4	1	0
449	11	1	1	1	Agent	-1		-1	Agent		-1	-1	1	Turn	[0]	['Turn']	2	116	240	240	240	240	96	96	96	96	-1	-1	4	0	0
450	11	1	1	1	Agent	-1		-1	Agent		-1	-1	1	Turn	[0]	['Turn']	3	20	0	0	0	0	212	756	756	756	-1	-1	4	1	0
453	11	1	1	1	Agent	-1		-1	Agent		-1	-1	1	Turn	[0]	['Turn']	6	47	0	0	0	0	248	248	248	248	-1	-1	4	1	0
455	11	1	1	1	Agent	-1		-1	Agent		-1	-1	1	Turn	[0]	['Turn']	8	177	0	0	0	0	312	452	452	452	-1	-1	4	1	0
457	11	1	1	1	Agent	-1		-1	Agent		-1	-1	1	Turn	[0]	['Turn']	11	42	296	432	432	432	132	132	132	132	-1	-1	4	0	0
459	11	1	1	1	Agent	-1		-1	Agent		-1	-1	1	Turn	[0]	['Turn']	13	134	348	348	348	348	220	220	220	220	-1	-1	4	0	0
460	11	1	1	1	Agent	-1		-1	Agent		-1	-1	1	Turn	[0]	['Turn']	14	186	0	0	0	0	120	428	428	428	-1	-1	4	1	0
461	11	1	1	1	Agent	-1		-1	Agent		-1	-1	1	Turn	[0]	['Turn']	15	93	156	156	156	156	128	128	128	128	-1	-1	4	0	0
462	11	1	1	1	Agent	-1		-1	Agent		-1	-1	1	Turn	[0]	['Turn']	16	110	120	316	316	316	176	176	176	176	-1	-1	4	0	0
463	11	1	1	1	Agent	-1		-1	Agent		-1	-1	1	Turn	[0]	['Turn']	17	166	724	724	724	724	348	348	348	348	-1	-1	4	0	0
464	11	1	1	1	Agent	-1		-1	Agent		-1	-1	1	Turn	[0]	['Turn']	18	20	32	32	32	32	408	408	408	408	-1	-1	4	0	0
465	11	1	1	1	Agent	-1		-1	Agent		-1	-1	1	Turn	[0]	['Turn']	19	16	0	0	0	0	240	240	240	424	-1	-1	4	1	0
466	11	1	1	1	Agent	-1		-1	Agent		-1	-1	1	Turn	[0]	['Turn']	20	58	0	0	0	0	272	272	272	404	-1	-1	4	1	0
468	11	1	1	1	Agent	-1		-1	Agent		-1	-1	1	Turn	[0]	['Turn']	22	162	392	392	392	392	152	152	152	152	-1	-1	4	0	0
469	11	1	1	1	Agent	-1		-1	Agent		-1	-1	1	Turn	[0]	['Turn']	23	7	324	324	324	324	288	288	288	288	-1	-1	4	0	0
471	11	1	1	1	Agent	-1		-1	Agent		-1	-1	1	Turn	[0]	['Turn']	25	184	112	112	112	112	140	140	140	328	-1	-1	4	0	0
472	11	1	1	1	Agent	-1		-1	Agent		-1	-1	1	Turn	[0]	['Turn']	27	20	0	0	0	0	408	408	408	408	-1	-1	4	1	0
473	11	1	1	1	Agent	-1		-1	Agent		-1	-1	1	Turn	[0]	['Turn']	28	115	56	360	360	360	256	256	256	256	-1	-1	4	0	0
474	11	1	1	1	Agent	-1		-1	Agent		-1	-1	1	Turn	[0]	['Turn']	29	177	0	0	0	0	136	268	268	380	-1	-1	4	1	0
475	11	1	1	1	Agent	-1		-1	Agent		-1	-1	1	Turn	[0]	['Turn']	30	20	0	0	0	0	260	260	744	1020	-1	-1	4	1	0
477	11	1	1	1	Agent	-1		-1	Agent		-1	-1	1	Turn	[0]	['Turn']	32	96	228	400	400	400	156	156	156	156	-1	-1	4	0	0
478	11	1	1	1	Agent	-1		-1	Agent		-1	-1	1	Turn	[0]	['Turn']	33	188	240	240	240	240	120	572	572	572	-1	-1	4	0	0
480	11	1	1	1	Agent	-1		-1	Agent		-1	-1	1	Turn	[0]	['Turn']	35	173	300	300	300	300	164	164	164	164	-1	-1	4	0	0
482	11	1	1	1	Agent	-1		-1	Agent		-1	-1	1	Turn	[0]	['Turn']	37	187	200	416	416	416	120	120	120	120	-1	-1	4	0	0
483	11	1	1	1	Agent	-1		-1	Agent		-1	-1	1	Turn	[0]	['Turn']	38	134	0	0	0	0	240	516	516	516	-1	-1	4	1	0
486	11	1	1	1	Agent	-1		-1	Agent		-1	-1	1	Turn	[0]	['Turn']	41	35	0	0	0	0	172	424	424	424	-1	-1	4	1	0
488	11	1	1	1	Agent	-1		-1	Agent		-1	-1	1	Turn	[0]	['Turn']	43	125	0	0	0	0	264	264	264	392	-1	-1	4	1	0
489	12	2	1	1	Agent	-2	You'll	1	Agent		-1	-2	2	demand	[1]	['demand']	1	109	200	512	512	512	372	372	372	372	-2	-2	6	0	0
490	12	2	1	1	Agent	-2	You'll	1	Agent		-1	-2	2	demand	[1]	['demand']	2	179	96	96	96	96	176	396	396	396	-2	-2	6	0	0
491	12	2	1	1	Agent	-2	You'll	1	Agent		-1	-2	2	demand	[1]	['demand']	3	179	132	312	312	312	136	136	380	516	-2	-2	6	0	0
492	12	2	1	1	Agent	-2	You'll	1	Agent		-1	-2	2	demand	[1]	['demand']	4	111	248	248	384	516	188	188	188	188	-2	-2	6	0	0
493	12	2	1	1	Agent	-2	You'll	1	Agent		-1	-2	2	demand	[1]	['demand']	5	26	0	0	0	0	240	276	496	868	-2	-2	6	1	0
494	12	2	1	1	Agent	-2	You'll	1	Agent		-1	-2	2	demand	[1]	['demand']	6	118	152	152	152	152	132	416	416	632	-2	-2	6	0	0
495	12	2	1	1	Agent	-2	You'll	1	Agent		-1	-2	2	demand	[1]	['demand']	7	108	188	188	188	188	148	148	456	784	-2	-2	6	0	0
496	12	2	1	1	Agent	-2	You'll	1	Agent		-1	-2	2	demand	[1]	['demand']	8	45	172	172	172	172	200	200	584	932	-2	-2	6	0	0
498	12	2	1	1	Agent	-2	You'll	1	Agent		-1	-2	2	demand	[1]	['demand']	10	72	128	128	128	128	188	396	396	396	-2	-2	6	0	0
499	12	2	1	1	Agent	-2	You'll	1	Agent		-1	-2	2	demand	[1]	['demand']	11	172	140	140	232	620	212	352	352	352	-2	-2	6	0	0
500	12	2	1	1	Agent	-2	You'll	1	Agent		-1	-2	2	demand	[1]	['demand']	12	159	488	488	488	488	220	220	220	220	-2	-2	6	0	0
501	12	2	1	1	Agent	-2	You'll	1	Agent		-1	-2	2	demand	[1]	['demand']	13	186	292	292	292	292	264	264	264	264	-2	-2	6	0	0
502	12	2	1	1	Agent	-2	You'll	1	Agent		-1	-2	2	demand	[1]	['demand']	14	47	184	184	184	184	172	172	424	644	-2	-2	6	0	0
504	12	2	1	1	Agent	-2	You'll	1	Agent		-1	-2	2	demand	[1]	['demand']	16	64	236	236	236	436	208	208	384	540	-2	-2	6	0	0
505	12	2	1	1	Agent	-2	You'll	1	Agent		-1	-2	2	demand	[1]	['demand']	17	164	244	244	244	244	212	212	212	212	-2	-2	6	0	0
506	12	2	1	1	Agent	-2	You'll	1	Agent		-1	-2	2	demand	[1]	['demand']	18	118	148	148	148	148	148	284	284	284	-2	-2	6	0	0
507	12	2	1	1	Agent	-2	You'll	1	Agent		-1	-2	2	demand	[1]	['demand']	19	50	0	0	0	0	232	232	432	860	-2	-2	6	1	0
508	12	2	1	1	Agent	-2	You'll	1	Agent		-1	-2	2	demand	[1]	['demand']	20	94	220	360	360	360	164	164	164	164	-2	-2	6	0	0
509	12	2	1	1	Agent	-2	You'll	1	Agent		-1	-2	2	demand	[1]	['demand']	21	42	268	268	268	388	128	128	128	128	-2	-2	6	0	0
510	12	2	1	1	Agent	-2	You'll	1	Agent		-1	-2	2	demand	[1]	['demand']	22	112	208	208	208	208	276	276	276	276	-2	-2	6	0	0
512	12	2	1	1	Agent	-2	You'll	1	Agent		-1	-2	2	demand	[1]	['demand']	24	195	164	164	164	164	316	316	316	316	-2	-2	6	0	0
513	12	2	1	1	Agent	-2	You'll	1	Agent		-1	-2	2	demand	[1]	['demand']	25	151	160	352	352	352	204	340	340	340	-2	-2	6	0	0
514	12	2	1	1	Agent	-2	You'll	1	Agent		-1	-2	2	demand	[1]	['demand']	27	183	228	228	228	460	276	400	400	400	-2	-2	6	0	0
515	12	2	1	1	Agent	-2	You'll	1	Agent		-1	-2	2	demand	[1]	['demand']	28	172	260	260	260	260	460	460	460	460	-2	-2	6	0	0
517	12	2	1	1	Agent	-2	You'll	1	Agent		-1	-2	2	demand	[1]	['demand']	30	189	260	260	260	784	288	428	428	428	-2	-2	6	0	0
518	12	2	1	1	Agent	-2	You'll	1	Agent		-1	-2	2	demand	[1]	['demand']	31	10	236	236	236	236	140	364	364	364	-2	-2	6	0	0
519	12	2	1	1	Agent	-2	You'll	1	Agent		-1	-2	2	demand	[1]	['demand']	32	199	224	224	224	224	404	404	404	404	-2	-2	6	0	0
520	12	2	1	1	Agent	-2	You'll	1	Agent		-1	-2	2	demand	[1]	['demand']	33	180	248	248	248	248	272	680	680	680	-2	-2	6	0	0
521	12	2	1	1	Agent	-2	You'll	1	Agent		-1	-2	2	demand	[1]	['demand']	34	148	164	164	164	164	296	296	296	296	-2	-2	6	0	0
522	12	2	1	1	Agent	-2	You'll	1	Agent		-1	-2	2	demand	[1]	['demand']	35	67	200	200	200	200	104	104	260	528	-2	-2	6	0	0
523	12	2	1	1	Agent	-2	You'll	1	Agent		-1	-2	2	demand	[1]	['demand']	36	104	144	144	144	144	156	296	296	556	-2	-2	6	0	0
524	12	2	1	1	Agent	-2	You'll	1	Agent		-1	-2	2	demand	[1]	['demand']	37	184	148	248	248	248	156	156	272	472	-2	-2	6	0	0
525	12	2	1	1	Agent	-2	You'll	1	Agent		-1	-2	2	demand	[1]	['demand']	38	11	244	244	524	768	196	196	196	196	-2	-2	6	0	0
526	12	2	1	1	Agent	-2	You'll	1	Agent		-1	-2	2	demand	[1]	['demand']	39	166	184	184	184	184	196	196	196	332	-2	-2	6	0	0
527	12	2	1	1	Agent	-2	You'll	1	Agent		-1	-2	2	demand	[1]	['demand']	40	33	192	192	420	588	260	260	440	536	-2	-2	6	0	0
528	12	2	1	1	Agent	-2	You'll	1	Agent		-1	-2	2	demand	[1]	['demand']	41	4	268	268	268	532	132	276	276	276	-2	-2	6	0	0
529	12	2	1	1	Agent	-2	You'll	1	Agent		-1	-2	2	demand	[1]	['demand']	42	144	0	0	0	0	196	376	376	376	-2	-2	6	1	0
530	12	2	1	1	Agent	-2	You'll	1	Agent		-1	-2	2	demand	[1]	['demand']	43	33	196	196	196	196	192	192	464	692	-2	-2	6	0	0
533	13	1	1	1	Agent	-1	horse	2	Agent		-1	-1	4	thrown	[3]	['thrown']	3	156	124	124	564	740	400	516	516	652	-1	-1	6	0	0
535	13	1	1	1	Agent	-1	horse	2	Agent		-1	-1	4	thrown	[3]	['thrown']	5	201	244	448	448	584	76	76	76	76	-1	-1	6	0	0
539	13	1	1	1	Agent	-1	horse	2	Agent		-1	-1	4	thrown	[3]	['thrown']	10	106	0	0	0	0	28	28	28	616	-1	-1	6	1	0
540	13	1	1	1	Agent	-1	horse	2	Agent		-1	-1	4	thrown	[3]	['thrown']	11	146	204	204	204	204	172	172	172	388	-1	-1	6	0	0
547	13	1	1	1	Agent	-1	horse	2	Agent		-1	-1	4	thrown	[3]	['thrown']	18	187	0	0	0	0	204	204	204	204	-1	-1	6	1	0
549	13	1	1	1	Agent	-1	horse	2	Agent		-1	-1	4	thrown	[3]	['thrown']	20	191	156	156	156	156	252	252	252	252	-1	-1	6	0	0
554	13	1	1	1	Agent	-1	horse	2	Agent		-1	-1	4	thrown	[3]	['thrown']	25	172	240	280	280	280	116	116	116	116	-1	-1	6	0	0
