sent_nr	word_pos	sent_pos	last_word	token	sent_has_unresolved	distance	subj_nr	rt_ff	rt_fp	rt_rb	rt_gp	spill_ff	spill_fp	spill_rb	spill_gp
193	7	2	0	they	True	?	11	0	0	0	0	264	264	400	560
193	7	1	0	they	True	?	12	104	104	104	104	0	0	0	0
193	7	70	0	they	True	?	13	200	200	200	200	140	140	140	140
193	7	97	0	they	True	?	14	0	0	0	0	72	340	492	2748
193	7	85	0	they	True	?	15	176	176	176	176	0	0	0	0
193	7	155	0	they	True	?	16	168	264	264	264	232	232	232	232
193	7	33	0	they	True	?	17	176	176	176	176	144	144	144	144
193	7	32	0	they	True	?	18	0	0	0	0	224	224	224	224
193	7	23	0	they	True	?	19	96	96	96	96	188	188	188	188
193	7	72	0	they	True	?	20	0	0	0	0	200	200	200	200
193	7	57	0	they	True	?	21	208	208	208	208	132	132	132	132
193	7	129	0	they	True	?	22	224	224	224	224	236	236	236	236
193	7	13	0	they	True	?	23	332	500	500	500	212	212	212	212
193	7	162	0	they	True	?	24	92	92	92	92	244	244	244	372
193	7	8	0	they	True	?	25	0	0	0	0	196	196	196	196
193	7	163	0	they	True	?	27	172	172	172	172	236	236	236	236
193	7	202	0	they	True	?	28	336	336	336	336	0	0	0	0
193	7	192	0	they	True	?	29	200	200	200	200	136	136	136	136
193	7	86	0	they	True	?	30	220	220	220	220	252	252	408	692
193	7	82	0	they	True	?	31	152	152	152	152	0	0	0	0
193	7	106	0	they	True	?	32	164	336	336	336	244	244	244	244
193	7	91	0	they	True	?	33	168	168	168	168	276	276	276	276
193	7	87	0	they	True	?	34	192	192	192	192	156	156	156	156
193	7	121	0	they	True	?	35	196	196	196	196	0	0	0	0
193	7	85	0	they	True	?	36	0	0	0	0	200	200	200	200
193	7	130	0	they	True	?	37	172	172	172	172	160	192	476	832
193	7	47	0	they	True	?	38	216	216	216	216	0	0	0	0
193	7	29	0	they	True	?	39	0	0	0	0	0	0	0	0
193	7	76	0	they	True	?	40	0	0	0	0	128	128	128	128
193	7	78	0	they	True	?	41	0	0	0	0	96	96	288	1328
193	7	113	0	they	True	?	42	132	132	132	132	0	0	0	0
193	7	1	0	they	True	?	43	0	0	0	0	144	256	256	256
194	10	157	0	it	False	-3	1	0	0	0	0	128	128	128	128
194	10	78	0	it	False	-3	2	0	0	0	0	156	156	156	860
194	10	172	0	it	False	-3	3	324	324	324	324	224	224	224	224
194	10	125	0	it	False	-3	4	0	0	0	0	0	0	0	0
194	10	183	0	it	False	-3	5	0	0	0	0	0	0	0	0
194	10	156	0	it	False	-3	6	0	0	0	0	0	0	0	0
194	10	95	0	it	False	-3	7	40	40	40	1684	0	0	0	0
194	10	111	0	it	False	-3	8	0	0	0	0	232	232	232	232
194	10	9	0	it	False	-3	9	0	0	0	0	116	116	116	116
194	10	189	0	it	False	-3	10	0	0	0	0	164	164	164	164
194	10	116	0	it	False	-3	11	0	0	0	0	204	204	204	204
194	10	88	0	it	False	-3	12	0	0	0	0	0	0	0	0
194	10	204	0	it	False	-3	13	0	0	0	0	428	428	428	428
194	10	27	0	it	False	-3	14	0	0	0	0	312	312	312	312
194	10	35	0	it	False	-3	15	0	0	0	0	0	0	0	0
194	10	6	0	it	False	-3	16	196	196	196	196	0	0	0	0
194	10	185	0	it	False	-3	18	0	0	0	0	0	0	0	0
194	10	83	0	it	False	-3	19	204	204	372	1236	0	0	0	0
194	10	51	0	it	False	-3	20	292	292	292	292	0	0	0	0
194	10	7	0	it	False	-3	21	0	0	0	0	0	0	0	0
194	10	126	0	it	False	-3	22	0	0	0	0	0	0	0	0
194	10	69	0	it	False	-3	23	100	100	100	100	508	508	860	2400
194	10	21	0	it	False	-3	24	0	0	0	0	0	0	0	0
194	10	142	0	it	False	-3	25	0	0	0	0	0	0	0	0
194	10	165	0	it	False	-3	27	176	176	176	432	0	0	0	0
194	10	149	0	it	False	-3	28	168	168	168	168	0	0	0	0
194	10	6	0	it	False	-3	29	224	496	496	496	0	0	0	0
194	10	116	0	it	False	-3	30	0	0	0	0	0	0	0	0
194	10	18	0	it	False	-3	31	132	132	132	516	0	0	0	0
194	10	161	0	it	False	-3	32	0	0	0	0	156	156	156	156
194	10	122	0	it	False	-3	33	0	0	0	0	0	0	0	0
194	10	49	0	it	False	-3	34	0	0	0	0	0	0	0	0
194	10	143	0	it	False	-3	35	0	0	0	0	0	0	0	0
194	10	45	0	it	False	-3	36	0	0	0	0	0	0	0	0
194	10	64	0	it	False	-3	37	124	124	124	1100	176	176	176	176
194	10	201	0	it	False	-3	38	144	144	144	144	0	0	0	0
194	10	153	0	it	False	-3	39	0	0	0	0	0	0	0	0
194	10	21	0	it	False	-3	40	200	200	200	612	136	136	136	136
194	10	168	0	it	False	-3	41	268	268	268	268	0	0	0	0
194	10	161	0	it	False	-3	42	208	208	208	860	0	0	0	0
194	10	123	0	it	False	-3	43	0	0	0	0	180	180	180	180
195	5	97	0	he	False	-4	1	0	0	0	0	228	228	228	228
195	5	192	0	he	False	-4	2	140	140	140	140	0	0	0	0
195	5	159	0	he	False	-4	3	0	0	0	0	156	156	156	156
195	5	164	0	he	False	-4	4	160	160	160	160	160	160	160	160
195	5	138	0	he	False	-4	5	0	0	0	0	252	252	252	252
195	5	43	0	he	False	-4	6	156	156	156	156	128	128	128	128
195	5	56	0	he	False	-4	7	88	88	88	88	0	0	0	0
195	5	41	0	he	False	-4	8	196	196	196	196	132	132	132	132
195	5	149	0	he	False	-4	10	116	116	116	116	0	0	0	0
195	5	24	0	he	False	-4	11	0	0	0	0	140	140	140	140
195	5	182	0	he	False	-4	12	0	0	0	0	224	224	224	224
195	5	98	0	he	False	-4	13	192	192	192	192	224	224	224	224
195	5	169	0	he	False	-4	14	172	172	172	172	208	208	208	208
195	5	177	0	he	False	-4	15	0	0	0	0	0	0	0	0
195	5	74	0	he	False	-4	16	0	0	0	0	176	176	176	176
195	5	63	0	he	False	-4	17	0	0	0	0	0	0	0	0
195	5	186	0	he	False	-4	18	0	0	0	0	236	236	236	236
195	5	145	0	he	False	-4	19	0	0	0	0	108	108	108	108
195	5	150	0	he	False	-4	20	0	0	0	0	148	148	148	148
195	5	193	0	he	False	-4	21	0	0	0	0	208	208	372	1096
195	5	41	0	he	False	-4	22	0	0	0	0	0	0	0	0
195	5	101	0	he	False	-4	23	0	0	0	0	652	652	652	652
195	5	93	0	he	False	-4	24	168	168	168	168	0	0	0	0
195	5	28	0	he	False	-4	25	144	144	144	144	172	172	172	172
195	5	41	0	he	False	-4	27	0	0	0	0	144	144	144	744
195	5	152	0	he	False	-4	28	160	392	392	520	164	164	164	164
195	5	119	0	he	False	-4	29	204	204	204	204	0	0	0	0
195	5	117	0	he	False	-4	30	0	0	0	0	272	272	272	272
195	5	116	0	he	False	-4	31	168	168	168	168	0	0	0	0
195	5	74	0	he	False	-4	32	164	164	164	164	208	208	208	208
195	5	41	0	he	False	-4	33	148	148	148	148	168	168	168	168
195	5	137	0	he	False	-4	34	184	184	184	184	0	0	0	0
195	5	85	0	he	False	-4	35	196	196	196	196	144	144	144	144
195	5	61	0	he	False	-4	36	176	176	176	176	0	0	0	0
195	5	160	0	he	False	-4	37	0	0	0	0	136	248	248	248
195	5	198	0	he	False	-4	38	0	0	0	0	136	136	136	136
195	5	123	0	he	False	-4	39	144	144	144	144	0	0	0	0
195	5	74	0	he	False	-4	40	0	0	0	0	60	156	156	156
195	5	132	0	he	False	-4	41	168	168	168	168	0	0	0	0
195	5	139	0	he	False	-4	42	196	196	196	196	0	0	0	0
195	5	129	0	he	False	-4	43	0	0	0	0	228	228	228	228
197	9	104	0	he	False	-8	1	0	0	0	0	252	252	252	252
197	9	37	0	he	False	-8	2	108	108	108	108	116	116	116	116
197	9	195	0	he	False	-8	3	168	168	168	168	196	196	196	196
197	9	25	0	he	False	-8	4	0	0	0	0	0	0	0	0
197	9	93	0	he	False	-8	5	96	96	96	96	300	300	300	572
197	9	70	0	he	False	-8	6	0	0	0	0	0	0	0	0
197	9	22	0	he	False	-8	7	0	0	0	0	236	236	236	236
197	9	24	0	he	False	-8	8	176	176	176	176	140	140	140	140
197	9	8	0	he	False	-8	10	168	168	168	168	88	88	88	88
197	9	31	0	he	False	-8	11	168	168	168	168	168	168	168	168
197	9	61	0	he	False	-8	12	272	272	272	272	244	244	244	244
197	9	78	0	he	False	-8	13	216	216	216	216	0	0	0	0
197	9	40	0	he	False	-8	14	0	0	0	0	0	0	0	0
197	9	203	0	he	False	-8	15	0	0	0	0	0	0	0	0
197	9	152	0	he	False	-8	16	0	0	0	0	252	252	252	252
197	9	156	0	he	False	-8	18	0	0	0	0	0	0	0	0
197	9	75	0	he	False	-8	19	0	0	0	0	172	172	172	172
197	9	132	0	he	False	-8	20	0	0	0	0	160	160	160	160
197	9	104	0	he	False	-8	21	0	0	0	0	0	0	0	0
197	9	32	0	he	False	-8	22	0	0	0	0	248	248	248	248
197	9	110	0	he	False	-8	23	0	0	0	0	204	408	408	408
197	9	104	0	he	False	-8	24	0	0	0	0	236	236	432	560
197	9	181	0	he	False	-8	25	228	228	228	228	0	0	0	0
197	9	83	0	he	False	-8	27	0	0	0	0	252	252	252	252
197	9	101	0	he	False	-8	28	144	144	144	144	244	420	420	420
197	9	201	0	he	False	-8	29	160	160	160	160	0	0	0	0
197	9	118	0	he	False	-8	30	0	0	0	0	340	340	340	340
197	9	64	0	he	False	-8	31	0	0	0	0	0	0	0	0
197	9	118	0	he	False	-8	32	0	0	0	0	208	208	208	208
197	9	62	0	he	False	-8	33	0	0	0	0	216	216	216	216
197	9	149	0	he	False	-8	34	0	0	0	0	0	0	0	0
197	9	193	0	he	False	-8	35	0	0	0	0	208	208	208	208
197	9	136	0	he	False	-8	36	0	0	0	0	0	0	0	0
197	9	50	0	he	False	-8	37	124	124	124	124	0	0	0	0
197	9	45	0	he	False	-8	38	0	0	0	0	0	0	0	0
197	9	55	0	he	False	-8	39	0	0	0	0	0	0	0	0
197	9	183	0	he	False	-8	40	0	0	0	0	0	0	0	0
197	9	65	0	he	False	-8	41	0	0	0	0	140	140	140	140
197	9	198	0	he	False	-8	42	0	0	0	0	340	340	492	1020
197	9	25	0	he	False	-8	43	204	204	204	204	0	0	0	0
199	12	153	0	his	False	-11	1	0	0	0	0	176	540	540	1244
199	12	58	0	his	False	-11	2	80	80	80	80	228	400	400	580
199	12	82	0	his	False	-11	3	204	204	204	204	264	264	264	788
199	12	42	0	his	False	-11	4	0	0	0	0	312	312	312	908
199	12	34	0	his	False	-11	5	164	164	164	164	128	128	128	2200
199	12	101	0	his	False	-11	6	0	0	0	0	0	0	0	0
199	12	173	0	his	False	-11	7	140	140	140	140	88	88	460	1708
199	12	121	0	his	False	-11	8	164	164	164	164	452	452	452	452
199	12	8	0	his	False	-11	9	160	160	160	160	216	528	664	1568
199	12	9	0	his	False	-11	10	0	0	0	0	252	252	392	1392
199	12	6	0	his	False	-11	11	264	264	264	264	164	164	564	888
199	12	71	0	his	False	-11	12	0	0	0	0	172	332	332	1172
199	12	34	0	his	False	-11	13	0	0	0	0	256	940	940	940
199	12	198	0	his	False	-11	14	0	0	0	0	388	488	488	896
199	12	2	0	his	False	-11	15	0	0	0	0	200	200	280	1340
199	12	141	0	his	False	-11	16	204	204	204	204	180	468	468	700
199	12	98	0	his	False	-11	17	0	0	0	0	164	428	428	428
199	12	117	0	his	False	-11	18	204	204	204	204	196	196	196	196
199	12	46	0	his	False	-11	19	164	164	164	164	148	148	148	532
199	12	49	0	his	False	-11	20	252	252	252	252	156	156	512	2456
199	12	67	0	his	False	-11	21	0	0	0	0	160	160	264	392
199	12	107	0	his	False	-11	22	248	448	448	448	336	336	336	336
199	12	177	0	his	False	-11	23	496	496	496	496	196	716	1564	17508
199	12	194	0	his	False	-11	24	164	164	164	164	160	160	160	436
199	12	53	0	his	False	-11	25	228	228	228	228	160	160	160	1852
199	12	186	0	his	False	-11	27	0	0	0	0	200	200	200	772
199	12	201	0	his	False	-11	28	180	180	180	180	180	180	180	180
199	12	136	0	his	False	-11	29	0	0	0	0	168	788	788	788
199	12	21	0	his	False	-11	30	92	92	92	92	224	440	440	1700
199	12	16	0	his	False	-11	31	152	152	152	152	152	152	152	152
199	12	42	0	his	False	-11	32	84	84	84	84	236	292	292	292
199	12	100	0	his	False	-11	33	232	232	232	232	220	220	220	220
199	12	26	0	his	False	-11	34	0	0	0	0	228	228	228	1088
199	12	45	0	his	False	-11	35	0	0	0	0	152	260	260	260
199	12	46	0	his	False	-11	36	148	148	148	148	216	216	216	632
199	12	82	0	his	False	-11	37	148	148	148	148	140	140	140	660
199	12	143	0	his	False	-11	38	220	220	220	220	220	220	220	220
199	12	161	0	his	False	-11	39	0	0	0	0	204	204	204	204
199	12	4	0	his	False	-11	40	136	136	136	232	40	260	260	1232
199	12	96	0	his	False	-11	41	228	228	228	228	152	512	512	1032
199	12	71	0	his	False	-11	42	148	148	148	148	248	248	248	968
199	12	157	0	his	False	-11	43	128	128	128	128	236	236	236	1024
201	4	69	0	she	True	?	1	152	284	284	284	392	392	392	392
201	4	77	0	she	True	?	2	144	144	144	144	148	148	148	148
201	4	203	0	she	True	?	3	188	188	188	188	232	232	232	232
201	4	113	0	she	True	?	4	0	0	0	0	160	332	548	1612
201	4	150	0	she	True	?	5	420	420	420	992	228	228	228	228
201	4	7	0	she	True	?	6	132	132	132	132	224	224	224	284
201	4	193	0	she	True	?	7	148	148	148	240	136	136	136	136
201	4	72	0	she	True	?	8	148	148	148	148	148	148	148	148
201	4	13	0	she	True	?	10	0	0	0	0	0	0	0	0
201	4	204	0	she	True	?	11	184	184	184	184	128	128	128	128
201	4	167	0	she	True	?	12	0	0	0	0	144	144	144	144
201	4	38	0	she	True	?	13	168	168	168	168	0	0	0	0
201	4	108	0	she	True	?	14	168	168	168	168	204	204	204	204
201	4	66	0	she	True	?	15	0	0	0	0	180	180	180	180
201	4	85	0	she	True	?	16	204	204	204	204	224	400	400	400
201	4	11	0	she	True	?	17	204	204	204	204	268	268	268	268
201	4	13	0	she	True	?	18	168	464	464	464	168	168	168	168
201	4	179	0	she	True	?	19	208	208	384	1148	120	120	120	120
201	4	148	0	she	True	?	20	0	0	0	0	144	144	144	144
201	4	135	0	she	True	?	21	120	120	120	120	204	204	204	204
201	4	8	0	she	True	?	22	328	328	328	328	248	248	248	248
201	4	203	0	she	True	?	23	0	0	0	0	476	476	648	692
201	4	48	0	she	True	?	24	276	276	276	276	136	136	136	136
201	4	139	0	she	True	?	25	152	152	152	152	220	220	220	220
201	4	58	0	she	True	?	27	208	208	208	208	136	136	136	136
201	4	199	0	she	True	?	28	156	156	476	1232	164	164	164	164
201	4	107	0	she	True	?	29	0	0	0	0	168	388	388	388
201	4	96	0	she	True	?	30	268	268	268	268	228	228	228	228
201	4	31	0	she	True	?	31	0	0	0	0	140	140	140	260
201	4	32	0	she	True	?	32	200	200	200	200	232	232	232	232
201	4	32	0	she	True	?	33	176	176	176	176	84	84	268	540
201	4	61	0	she	True	?	34	236	236	236	236	180	180	180	180
201	4	73	0	she	True	?	35	0	0	0	0	164	164	164	164
201	4	58	0	she	True	?	36	0	0	0	0	224	224	368	668
201	4	68	0	she	True	?	37	112	112	112	112	164	452	452	452
201	4	43	0	she	True	?	38	0	0	0	0	180	180	384	1308
201	4	102	0	she	True	?	39	0	0	0	0	196	196	348	668
201	4	110	0	she	True	?	40	0	0	0	0	0	0	0	0
201	4	190	0	she	True	?	41	0	0	0	0	0	0	0	0
201	4	102	0	she	True	?	42	0	0	0	0	136	448	564	712
201	4	82	0	she	True	?	43	116	116	116	116	172	172	172	172
201	6	69	0	her	True	-2	1	220	220	220	220	148	148	148	148
201	6	77	0	her	True	-2	2	160	160	160	160	140	140	140	140
201	6	203	0	her	True	-2	3	164	300	300	300	144	144	144	144
201	6	113	0	her	True	-2	4	0	0	0	0	176	176	176	176
201	6	150	0	her	True	-2	5	216	216	216	216	152	152	152	152
201	6	7	0	her	True	-2	6	0	0	0	0	164	164	164	164
201	6	193	0	her	True	-2	7	0	0	0	0	132	132	132	132
201	6	72	0	her	True	-2	8	156	156	156	156	132	132	132	132
201	6	13	0	her	True	-2	10	68	244	428	1196	116	116	116	116
201	6	204	0	her	True	-2	11	140	140	140	140	128	128	128	128
201	6	167	0	her	True	-2	12	128	128	128	128	228	228	228	228
201	6	38	0	her	True	-2	13	184	184	184	184	0	0	0	0
201	6	108	0	her	True	-2	14	0	0	0	0	208	208	332	452
201	6	66	0	her	True	-2	15	148	148	336	540	0	0	0	0
201	6	85	0	her	True	-2	16	228	368	368	368	224	224	224	224
201	6	11	0	her	True	-2	17	0	0	0	0	136	136	136	136
201	6	13	0	her	True	-2	18	0	0	0	0	172	172	172	172
201	6	179	0	her	True	-2	19	192	192	192	192	84	84	84	84
201	6	148	0	her	True	-2	20	0	0	0	0	364	364	364	364
201	6	135	0	her	True	-2	21	0	0	0	0	140	140	140	300
201	6	8	0	her	True	-2	22	288	288	288	288	256	256	256	256
201	6	203	0	her	True	-2	23	164	164	164	164	324	324	324	324
201	6	48	0	her	True	-2	24	0	0	0	0	128	360	360	360
201	6	139	0	her	True	-2	25	168	168	168	168	152	152	152	152
201	6	58	0	her	True	-2	27	0	0	0	0	188	188	188	288
201	6	199	0	her	True	-2	28	0	0	0	0	188	188	188	348
201	6	107	0	her	True	-2	29	0	0	0	0	156	300	300	504
201	6	96	0	her	True	-2	30	264	264	264	264	208	208	208	208
201	6	31	0	her	True	-2	31	0	0	0	0	156	156	156	156
201	6	32	0	her	True	-2	32	208	208	208	208	164	164	164	164
201	6	32	0	her	True	-2	33	280	280	280	280	100	100	100	100
201	6	61	0	her	True	-2	34	0	0	0	0	404	404	404	404
201	6	73	0	her	True	-2	35	168	168	168	168	0	0	0	0
201	6	58	0	her	True	-2	36	0	0	0	0	156	156	156	156
201	6	68	0	her	True	-2	37	96	96	96	96	132	316	316	316
201	6	43	0	her	True	-2	38	0	0	0	0	204	344	344	344
201	6	102	0	her	True	-2	39	148	148	148	148	128	128	128	128
201	6	110	0	her	True	-2	40	0	0	0	0	0	0	0	0
201	6	190	0	her	True	-2	41	0	0	0	0	96	240	420	1164
201	6	102	0	her	True	-2	42	0	0	0	0	208	208	208	300
201	6	82	0	her	True	-2	43	0	0	0	0	128	128	128	128
201	9	69	0	their	True	?	1	412	412	412	412	168	168	168	168
201	9	77	0	their	True	?	2	144	144	144	144	216	320	320	432
201	9	203	0	their	True	?	3	108	108	108	284	216	216	588	2496
201	9	113	0	their	True	?	4	228	228	228	228	312	312	312	312
201	9	150	0	their	True	?	5	192	192	192	192	388	388	388	704
201	9	7	0	their	True	?	6	0	0	0	0	216	216	216	216
201	9	193	0	their	True	?	7	0	0	0	0	120	120	260	636
201	9	72	0	their	True	?	8	384	384	384	384	284	284	284	284
201	9	13	0	their	True	?	10	212	324	324	324	0	0	0	0
201	9	204	0	their	True	?	11	156	156	156	156	300	300	300	300
201	9	167	0	their	True	?	12	152	152	152	152	348	348	348	348
201	9	38	0	their	True	?	13	0	0	0	0	176	336	336	336
201	9	108	0	their	True	?	14	0	0	0	0	212	492	492	492
201	9	66	0	their	True	?	15	108	108	108	108	168	168	168	168
201	9	85	0	their	True	?	16	224	412	412	412	176	332	332	332
201	9	11	0	their	True	?	17	140	140	140	140	172	172	172	172
201	9	13	0	their	True	?	18	256	256	256	256	0	0	0	0
201	9	179	0	their	True	?	19	168	168	168	168	152	152	292	540
201	9	148	0	their	True	?	20	216	216	216	216	212	212	212	212
201	9	135	0	their	True	?	21	0	0	0	0	128	128	128	128
201	9	8	0	their	True	?	22	228	228	228	228	268	268	268	268
201	9	203	0	their	True	?	23	272	272	272	272	468	468	468	3812
201	9	48	0	their	True	?	24	188	188	576	752	0	0	0	0
201	9	139	0	their	True	?	25	152	152	352	484	248	376	740	1560
201	9	58	0	their	True	?	27	228	484	484	664	0	0	0	0
201	9	199	0	their	True	?	28	0	0	0	0	176	368	368	476
201	9	107	0	their	True	?	29	0	0	0	0	188	352	352	352
201	9	96	0	their	True	?	30	224	224	388	632	336	336	336	664
201	9	31	0	their	True	?	31	0	0	0	0	152	152	152	344
201	9	32	0	their	True	?	32	312	312	312	568	208	208	208	340
201	9	32	0	their	True	?	33	244	244	244	244	160	160	392	2744
201	9	61	0	their	True	?	34	284	284	284	284	156	284	284	1300
201	9	73	0	their	True	?	35	188	188	188	188	188	188	188	188
201	9	58	0	their	True	?	36	180	180	180	180	0	0	0	0
201	9	68	0	their	True	?	37	164	164	164	164	68	284	284	284
201	9	43	0	their	True	?	38	148	148	148	148	212	212	212	212
201	9	102	0	their	True	?	39	0	0	0	0	364	364	364	364
201	9	110	0	their	True	?	40	156	156	156	156	140	140	140	140
201	9	190	0	their	True	?	41	164	296	296	364	384	424	424	424
201	9	102	0	their	True	?	42	0	0	0	0	176	176	176	324
201	9	82	0	their	True	?	43	108	108	108	108	228	344	344	344
201	13	69	1	them.	True	-4	1	208	208	364	2752	-999	-999	-999	-999
201	13	77	1	them.	True	-4	2	448	448	448	448	-999	-999	-999	-999
201	13	203	1	them.	True	-4	3	452	452	452	772	-999	-999	-999	-999
201	13	113	1	them.	True	-4	4	136	136	136	992	-999	-999	-999	-999
201	13	150	1	them.	True	-4	5	248	248	248	1004	-999	-999	-999	-999
201	13	7	1	them.	True	-4	6	236	236	236	900	-999	-999	-999	-999
201	13	193	1	them.	True	-4	7	104	104	104	1648	-999	-999	-999	-999
201	13	72	1	them.	True	-4	8	248	248	248	508	-999	-999	-999	-999
201	13	13	1	them.	True	-4	10	164	164	428	1320	-999	-999	-999	-999
201	13	204	1	them.	True	-4	11	136	256	256	256	-999	-999	-999	-999
201	13	167	1	them.	True	-4	12	188	188	688	2300	-999	-999	-999	-999
201	13	38	1	them.	True	-4	13	348	348	348	876	-999	-999	-999	-999
201	13	108	1	them.	True	-4	14	192	288	288	632	-999	-999	-999	-999
201	13	66	1	them.	True	-4	15	0	0	0	0	-999	-999	-999	-999
201	13	85	1	them.	True	-4	16	0	0	0	0	-999	-999	-999	-999
201	13	11	1	them.	True	-4	17	204	204	276	2620	-999	-999	-999	-999
201	13	13	1	them.	True	-4	18	272	272	272	696	-999	-999	-999	-999
201	13	179	1	them.	True	-4	19	160	160	160	456	-999	-999	-999	-999
201	13	148	1	them.	True	-4	20	152	152	292	2816	-999	-999	-999	-999
201	13	135	1	them.	True	-4	21	160	160	160	160	-999	-999	-999	-999
201	13	8	1	them.	True	-4	22	196	868	868	868	-999	-999	-999	-999
201	13	203	1	them.	True	-4	23	0	0	0	0	-999	-999	-999	-999
201	13	48	1	them.	True	-4	24	144	144	144	1064	-999	-999	-999	-999
201	13	139	1	them.	True	-4	25	176	176	176	2492	-999	-999	-999	-999
201	13	58	1	them.	True	-4	27	124	124	124	964	-999	-999	-999	-999
201	13	199	1	them.	True	-4	28	252	252	252	252	-999	-999	-999	-999
201	13	107	1	them.	True	-4	29	124	124	124	568	-999	-999	-999	-999
201	13	96	1	them.	True	-4	30	860	860	860	1228	-999	-999	-999	-999
201	13	31	1	them.	True	-4	31	296	296	296	296	-999	-999	-999	-999
201	13	32	1	them.	True	-4	32	456	456	456	728	-999	-999	-999	-999
201	13	32	1	them.	True	-4	33	80	80	80	1604	-999	-999	-999	-999
201	13	61	1	them.	True	-4	34	0	0	0	0	-999	-999	-999	-999
201	13	73	1	them.	True	-4	35	132	132	132	132	-999	-999	-999	-999
201	13	58	1	them.	True	-4	36	0	0	0	0	-999	-999	-999	-999
201	13	68	1	them.	True	-4	37	0	0	0	0	-999	-999	-999	-999
201	13	43	1	them.	True	-4	38	232	232	232	756	-999	-999	-999	-999
201	13	102	1	them.	True	-4	39	292	292	292	1268	-999	-999	-999	-999
201	13	110	1	them.	True	-4	40	128	128	128	268	-999	-999	-999	-999
201	13	190	1	them.	True	-4	41	56	56	56	1716	-999	-999	-999	-999
201	13	102	1	them.	True	-4	42	252	672	672	2112	-999	-999	-999	-999
201	13	82	1	them.	True	-4	43	176	176	176	480	-999	-999	-999	-999
202	4	19	0	him	True	?	1	492	492	620	972	168	168	168	168
202	4	93	0	him	True	?	2	160	160	160	344	0	0	0	0
202	4	74	0	him	True	?	3	284	284	284	284	168	168	168	168
202	4	76	0	him	True	?	4	0	0	0	0	152	152	152	152
202	4	129	0	him	True	?	5	0	0	0	0	176	176	176	176
202	4	193	0	him	True	?	6	0	0	0	0	124	124	124	124
202	4	201	0	him	True	?	7	0	0	0	0	104	104	104	328
202	4	201	0	him	True	?	8	168	168	168	168	112	112	112	112
202	4	51	0	him	True	?	10	160	160	160	160	156	156	156	156
202	4	69	0	him	True	?	11	168	168	168	168	144	144	144	144
202	4	172	0	him	True	?	12	132	132	132	132	0	0	0	0
202	4	191	0	him	True	?	13	208	208	208	208	260	260	260	260
202	4	16	0	him	True	?	14	216	216	216	872	200	200	200	200
202	4	76	0	him	True	?	15	0	0	0	0	140	140	140	280
202	4	130	0	him	True	?	16	164	164	164	164	284	284	284	284
202	4	146	0	him	True	?	17	180	180	180	180	0	0	0	0
202	4	9	0	him	True	?	18	0	0	0	0	188	188	188	188
202	4	49	0	him	True	?	19	180	180	180	180	140	140	140	140
202	4	77	0	him	True	?	20	148	148	148	148	200	200	200	200
202	4	99	0	him	True	?	21	204	204	204	204	0	0	0	0
202	4	138	0	him	True	?	22	188	188	188	188	184	184	304	472
202	4	151	0	him	True	?	23	284	284	284	284	180	180	180	180
202	4	122	0	him	True	?	24	276	276	276	636	216	216	216	216
202	4	5	0	him	True	?	25	0	0	0	0	0	0	0	0
202	4	61	0	him	True	?	27	0	0	0	0	0	0	0	0
202	4	39	0	him	True	?	28	160	520	520	520	372	372	372	372
202	4	77	0	him	True	?	29	0	0	0	0	216	216	216	1556
202	4	11	0	him	True	?	30	96	96	96	96	180	180	180	180
202	4	55	0	him	True	?	31	0	0	0	0	228	228	228	348
202	4	188	0	him	True	?	32	192	192	192	192	0	0	0	0
202	4	55	0	him	True	?	33	180	180	180	180	160	160	160	160
202	4	147	0	him	True	?	34	176	176	176	176	0	0	0	0
202	4	89	0	him	True	?	35	196	196	196	196	0	0	0	0
202	4	48	0	him	True	?	36	0	0	0	0	0	0	0	0
202	4	140	0	him	True	?	37	196	196	196	196	116	116	116	116
202	4	76	0	him	True	?	38	0	0	0	0	376	376	376	376
202	4	7	0	him	True	?	39	208	208	208	208	176	176	176	176
202	4	101	0	him	True	?	40	0	0	0	0	0	0	0	0
202	4	82	0	him	True	?	41	0	0	0	0	0	0	0	0
202	4	185	0	him	True	?	42	0	0	0	0	108	108	108	108
202	4	100	0	him	True	?	43	168	168	168	168	192	192	192	192
202	8	19	0	he	True	-4	1	196	196	196	196	288	288	288	568
202	8	93	0	he	True	-4	2	164	164	164	164	196	196	196	196
202	8	74	0	he	True	-4	3	0	0	0	0	240	372	372	372
202	8	76	0	he	True	-4	4	0	0	0	0	144	144	144	144
202	8	129	0	he	True	-4	5	0	0	0	0	308	308	308	308
202	8	193	0	he	True	-4	6	0	0	0	0	0	0	0	0
202	8	201	0	he	True	-4	7	144	144	144	144	0	0	0	0
202	8	201	0	he	True	-4	8	0	0	0	0	180	180	180	180
202	8	51	0	he	True	-4	10	0	0	0	0	156	156	156	156
202	8	69	0	he	True	-4	11	0	0	0	0	136	136	136	136
202	8	172	0	he	True	-4	12	168	168	168	168	0	0	0	0
202	8	191	0	he	True	-4	13	0	0	0	0	236	236	236	236
202	8	16	0	he	True	-4	14	160	160	160	160	300	300	300	300
202	8	76	0	he	True	-4	15	0	0	0	0	120	120	120	120
202	8	130	0	he	True	-4	16	0	0	0	0	144	144	144	144
202	8	146	0	he	True	-4	17	0	0	0	0	152	152	152	152
202	8	9	0	he	True	-4	18	212	212	212	212	0	0	0	0
